sentence_id,product_name,price,rating,review,cleaned_review,aspect_sentiment_annotation,review_type,category
1564,Orin 13w 5 Led Light Bulbs In 1 Pack Without Box Energy Saving Led Bulbs Energy Saving Lamps Save Energy Save Money Best Option Orin Led Bulbs,Rs. 850,3,13w gaththe namuth light eliya anek branded ewata wada adui,13ව් ගත්තේ නමුත් ලිඝ්ට් එලිය අනෙක් බ්‍රන්දෙඩ් ඒවාට වැඩ අදුඉ,,Sinhala_in_English,home
1565,Orin 13w 5 Led Light Bulbs In 1 Pack Without Box Energy Saving Led Bulbs Energy Saving Lamps Save Energy Save Money Best Option Orin Led Bulbs,Rs. 850,3,එක බල්බ් එකක් වැඩ නැහැ .අනිත් 4 හොඳයි.,එක බල්බ් එකක් වැඩ නැහැ .අනිත් 4 හොඳයි.,,Pure_Sinhala,home
1566,Orin 13w 5 Led Light Bulbs In 1 Pack Without Box Energy Saving Led Bulbs Energy Saving Lamps Save Energy Save Money Best Option Orin Led Bulbs,Rs. 850,3,ගොඩක් කල් පාවිච්චි කරන්න හම්බුනේ නෑ,ගොඩක් කල් පාවිච්චි කරන්න හම්බුනේ නෑ,,Pure_Sinhala,home
1567,Orin 13w 5 Led Light Bulbs In 1 Pack Without Box Energy Saving Led Bulbs Energy Saving Lamps Save Energy Save Money Best Option Orin Led Bulbs,Rs. 850,2,බල්ප් ඔක්කෝම වගේ ඩිම් වෙලා පත්තු වෙන්නෙ නැතුව ගියා... මේ දෙවෙනිපාර ගෙනාපුවත් එහෙමයි උනේ. බල්ප් 10 ක් විතර තිබ්බා දෙකක් වගේ තමයි වැඩ 👍,බල්ප් ඔක්කෝම වගේ ඩිම් වෙලා පත්තු වෙන්නෙ නැතුව ගියා... මේ දෙවෙනිපාර ගෙනාපුවත් එහෙමයි උනේ. බල්ප් 10 ක් විතර තිබ්බා දෙකක් වගේ තමයි වැඩ 👍,,Pure_Sinhala,home
1568,Orin 13w 5 Led Light Bulbs In 1 Pack Without Box Energy Saving Led Bulbs Energy Saving Lamps Save Energy Save Money Best Option Orin Led Bulbs,Rs. 850,2,Hatiyata pack Karla tibbe ne Nikan bag eke dala ewala,හැටියට පච්ක් කරල තිබ්බේ නේ නිකන් බග් එකේ දල එවල,,Sinhala_in_English,home
1569,Orin 13w 5 Led Light Bulbs In 1 Pack Without Box Energy Saving Led Bulbs Energy Saving Lamps Save Energy Save Money Best Option Orin Led Bulbs,Rs. 850,1,ගන්න එපා මේක සති 2 පිච්චුනා,ගන්න එපා මේක සති 2 පිච්චුනා,,Pure_Sinhala,home
1570,Orin 13w 5 Led Light Bulbs In 1 Pack Without Box Energy Saving Led Bulbs Energy Saving Lamps Save Energy Save Money Best Option Orin Led Bulbs,Rs. 850,1,I received 9W 3 bulbs instead of 13W 5 bulbs. All was damaged because of careless packaging.,ඉ රෙකෙඉවෙද් 9 3 බුල්බ්ස් ඉන්ස්තෙඅද් ඔෆ් 13 5 බුල්බ්ස්. අල්ල වස් දමගෙඩ් බෙචෞසේ ඔෆ් චාරෙලේස්ස් පච්කගින්ග්.,,Sinhala_in_English,home
1571,Orin 13w 5 Led Light Bulbs In 1 Pack Without Box Energy Saving Led Bulbs Energy Saving Lamps Save Energy Save Money Best Option Orin Led Bulbs,Rs. 850,1,Meka ganna epa watin ne bulb 5n 2k weda ne,මේක ගන්න එපා වටින් නේ බුල්බ් 5න් 2ක් වේද නේ,,Sinhala_in_English,home
1572,Orin 13w 5 Led Light Bulbs In 1 Pack Without Box Energy Saving Led Bulbs Energy Saving Lamps Save Energy Save Money Best Option Orin Led Bulbs,Rs. 850,1,wedak ne mewa kwruth gnn epa masa dekekn pichchuna okkoma,වෙඩක් නේ මේවා කව්රුත් ගනන් එපා මස දෙකෙක්න් පිච්චුනා ඔක්කොම,,Sinhala_in_English,home
1573,Orin 13w 5 Led Light Bulbs In 1 Pack Without Box Energy Saving Led Bulbs Energy Saving Lamps Save Energy Save Money Best Option Orin Led Bulbs,Rs. 850,1,Not happy too much අන්දකාරේ,Not happy too much අන්දකාරේ,,Pure_Sinhala,home
1574,Orin 13w 5 Led Light Bulbs In 1 Pack Without Box Energy Saving Led Bulbs Energy Saving Lamps Save Energy Save Money Best Option Orin Led Bulbs,Rs. 850,1,bulb 10n 1k wada karanne na.check karala nemeida ewanne mewa,බුල්බ් 10න් 1ක් වැඩ කරන්නේ න.චෙච්ක් කරලා නෙමෙඉද එවන්නේ මේවා,,Sinhala_in_English,home
1575,Orin 13w 5 Led Light Bulbs In 1 Pack Without Box Energy Saving Led Bulbs Energy Saving Lamps Save Energy Save Money Best Option Orin Led Bulbs,Rs. 850,1,awlak ne...dhekak veda karanne,අව්ලක් නේ...ධෙකක් වේද කරන්නේ,,Sinhala_in_English,home
1576,Orin 13w 5 Led Light Bulbs In 1 Pack Without Box Energy Saving Led Bulbs Energy Saving Lamps Save Energy Save Money Best Option Orin Led Bulbs,Rs. 850,1,Two bulbs were Damaged,ට්වෝ බුල්බ්ස් වේරේ දමගෙඩ්,,Sinhala_in_English,home
1577,Orin 13w 5 Led Light Bulbs In 1 Pack Without Box Energy Saving Led Bulbs Energy Saving Lamps Save Energy Save Money Best Option Orin Led Bulbs,Rs. 850,2,labai ganna,ලැබී ගන්න,,Sinhala_in_English,home
1578,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,මම 9w බල්බ් තුනක් මිලදී ගත්තා.මෙම මිලට සාදාරනයි.තුනම දැනට හොඳට වැඩකරනවා.අවුරුද්දක වගකීමක් තියෙන නිසා වටිනවා බය නැතුව ගන්න හොඳයි,මම 9w බල්බ් තුනක් මිලදී ගත්තා.මෙම මිලට සාදාරනයි.තුනම දැනට හොඳට වැඩකරනවා.අවුරුද්දක වගකීමක් තියෙන නිසා වටිනවා බය නැතුව ගන්න හොඳයි,,Pure_Sinhala,home
1579,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,fast dilivery. Hoda nishpadanayak. kaalayak pavichchi karanna puluwan. Thank you seller. Thank you Daraz.,ෆස්ට් දිලිවෙර්ය්. හොද නිෂ්පාදනයක්. කාලයක් පාවිච්චි කරන්න පුළුවන්. තැනක් යෞ සෙල්ලෙර්. තැනක් යෞ ඩරළ්.,,Sinhala_in_English,home
1580,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,ගොඩාක් හොඳ එලියක් තියෙනවා. මාස 7ක warrantiyakuth තිබුනා. බය නැතුව Order කරන්න.👍👍👍👍👍👍👍🤩🤩🤩🤩🤩❤️,ගොඩාක් හොඳ එලියක් තියෙනවා. මාස 7ක warrantiyakuth තිබුනා. බය නැතුව Order කරන්න.👍👍👍👍👍👍👍🤩🤩🤩🤩🤩❤️,,Pure_Sinhala,home
1581,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",4,13w කිව්වට 9w වගේ තියෙන්නෙ අව්ලක් නෑ ගානට ඒ ගාන හොදටම ඇති.. bulbs හොදට වැඩ packing ත් හොදයි. thanks daraz & seller,13w කිව්වට 9w වගේ තියෙන්නෙ අව්ලක් නෑ ගානට ඒ ගාන හොදටම ඇති.. bulbs හොදට වැඩ packing ත් හොදයි. thanks daraz & seller,,Pure_Sinhala,home
1582,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,"බල්බ් 5ම හොඳට වැඩ, හොඳ එලියක් තියනව","බල්බ් 5ම හොඳට වැඩ, හොඳ එලියක් තියනව",,Pure_Sinhala,home
1583,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,"මම බල්බ් 5 ගත්තා , හොදටම තිබෙනවා , මෙම මිලට වටිනවා , මාස 7 වගකීමක් එක්ක මේ මිලට කඩේකින් ගන්නත් බැහැ. දවස් 2 ආවා. ඩිලිවරි කරපු මල්ලිත් හොදයි. ඉක්මනින්, පරිස්මට ගෙනල්ලා දුන්නා.  හොද සෙලර් කෙනෙක්.  ඉක්මනින් අහන ඒවට උත්තර දුන්න.","මම බල්බ් 5 ගත්තා , හොදටම තිබෙනවා , මෙම මිලට වටිනවා , මාස 7 වගකීමක් එක්ක මේ මිලට කඩේකින් ගන්නත් බැහැ. දවස් 2 ආවා. ඩිලිවරි කරපු මල්ලිත් හොදයි. ඉක්මනින්, පරිස්මට ගෙනල්ලා දුන්නා.  හොද සෙලර් කෙනෙක්.  ඉක්මනින් අහන ඒවට උත්තර දුන්න.",,Pure_Sinhala,home
1584,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,බල්බ් ටික නම් ඇත්තටම හොදයි.හොද එලියක් තියෙනව. warranty period එකත් එක්ක බලද්දි මේ ගානට ගොඩක්ම වටිනව. thank you seller.,බල්බ් ටික නම් ඇත්තටම හොදයි.හොද එලියක් තියෙනව. warranty period එකත් එක්ක බලද්දි මේ ගානට ගොඩක්ම වටිනව. thank you seller.,,Pure_Sinhala,home
1585,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,"Package eka damage, packing eka awl, welwata items walta mkuth wela na wage, 5 ma wada",පච්කගේ එක දමාගෙ,,Sinhala_in_English,home
1586,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,"බල්බ් එක හොදට තියෙනවා,ඒ වගේම හොදින් පැක් කරල තිබුණා..මේ ගානට වගකීමක් සහිතව ලැබුණා.එලිය තියෙනව ගැටළුවක් නෑ.. බලමු ටික දවසක් යනකොට මොන වගේ තත්ත්වයක් ඇතිවෙයි ද කියල....","බල්බ් එක හොදට තියෙනවා,ඒ වගේම හොදින් පැක් කරල තිබුණා..මේ ගානට වගකීමක් සහිතව ලැබුණා.එලිය තියෙනව ගැටළුවක් නෑ.. බලමු ටික දවසක් යනකොට මොන වගේ තත්ත්වයක් ඇතිවෙයි ද කියල....",,Pure_Sinhala,home
1587,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,9වොට් ඔඩර් කරෙ .4 වොට් බල්බ් එවලා තියෙන්නේ වොට්  ගාන මකලා,9වොට් ඔඩර් කරෙ .4 වොට් බල්බ් එවලා තියෙන්නේ වොට්  ගාන මකලා,,Pure_Sinhala,home
1588,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,ලැබුනා හොදයි එලියත් හොදට තියෙනවා👍👍,ලැබුනා හොදයි එලියත් හොදට තියෙනවා👍👍,,Pure_Sinhala,home
1589,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,Brights well but It’s huuuuge!,බ්‍රිඝ්ට්ස් වෙල්ල් බුට් ඉට’ස හූඌගෙ!,,Sinhala_in_English,home
1590,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,18w k nam naha.mata nam sathutu naha. ema ganata watinne naha. weladapole eeta aduwen tiyenawa.,18ව් ක් නම් නැහැ.මට නම් සතුටු නැහැ. එම ගානට වටින්නේ නැහැ. වෙලදපොලේ ඊට අඩුවෙන් තියෙනවා.,,Sinhala_in_English,home
1591,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,It’s huuuuge!,ඉට’ස හූඌගෙ!,,Sinhala_in_English,home
1592,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,5w උනත් 9w ක පමණ හොද ආලෝකයක් තියෙන හොද බල්බයක්. වැය වන විදුලිය ඉතාම අඩුයි. අද පවතින විදුලි බිලටම සරිලන හොදම නිෂ්පාදනයකි. හොද ආලෝකයක් විහිදුවන මෙම බල්බය  නිවසට වඩාත්ම යෝග්‍යයි.,5w උනත් 9w ක පමණ හොද ආලෝකයක් තියෙන හොද බල්බයක්. වැය වන විදුලිය ඉතාම අඩුයි. අද පවතින විදුලි බිලටම සරිලන හොදම නිෂ්පාදනයකි. හොද ආලෝකයක් විහිදුවන මෙම බල්බය  නිවසට වඩාත්ම යෝග්‍යයි.,,Pure_Sinhala,home
1593,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,5w  ඛල්බය ගෙදරට විදුලිබිල අඩු කර ගැනීමට හොදයි. කලින් ඇනවුම් කල බල්බ් නිවසට යෙදීමෙන් 50%  පමණ බිල අඩු කර ගැනීමට හැකි වුනා.,5w  ඛල්බය ගෙදරට විදුලිබිල අඩු කර ගැනීමට හොදයි. කලින් ඇනවුම් කල බල්බ් නිවසට යෙදීමෙන් 50%  පමණ බිල අඩු කර ගැනීමට හැකි වුනා.,,Pure_Sinhala,home
1594,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",4,මම ගත්තෙ 18w eliya මදි වගේ හිතෙනවා නාන කාමරයකට පොඩි කාමරේකට වගේ හොඳයි eliyana ටිකක් මදි වගේ,මම ගත්තෙ 18w eliya මදි වගේ හිතෙනවා නාන කාමරයකට පොඩි කාමරේකට වගේ හොඳයි eliyana ටිකක් මදි වගේ,,Pure_Sinhala,home
1595,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,ඇත්ත වශයෙන් කීවොත් මේ ඉතාමත් හොදයි හිතුවට වඩා හොද එලියක් බල්බ්වල තිබ්බා ගන්න කෙනෙක්ට ඉහලින්ම recommend කරන්න පුලුවන් 🤩,ඇත්ත වශයෙන් කීවොත් මේ ඉතාමත් හොදයි හිතුවට වඩා හොද එලියක් බල්බ්වල තිබ්බා ගන්න කෙනෙක්ට ඉහලින්ම recommend කරන්න පුලුවන් 🤩,,Pure_Sinhala,home
1596,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,සුපිරිම එළියක් තියෙනව..ඒ වගේම warranty card 1ත් ඒත් හම්බෙනවා..ඇස්වලට කිසිම අපහසුවක් නෑ..,සුපිරිම එළියක් තියෙනව..ඒ වගේම warranty card 1ත් ඒත් හම්බෙනවා..ඇස්වලට කිසිම අපහසුවක් නෑ..,,Pure_Sinhala,home
1597,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,mn janidu dinura ... මෙ වෙනකන් ගත්ත කිසිම දෙයකට අවුලක් වෙලා නෑ...thanks you daraz 🙏,mn janidu dinura ... මෙ වෙනකන් ගත්ත කිසිම දෙයකට අවුලක් වෙලා නෑ...thanks you daraz 🙏,,Pure_Sinhala,home
1598,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,ලයිට් ටික නම් හොඳයි හොඳ එළියක් තියෙනවා බඩු වගේ නෙමෙයි හොඳ තත්ත්වයේ තියෙනවා,ලයිට් ටික නම් හොඳයි හොඳ එළියක් තියෙනවා බඩු වගේ නෙමෙයි හොඳ තත්ත්වයේ තියෙනවා,,Pure_Sinhala,home
1599,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",4,balub  eka podi prasnyak na hodai,බලුබ්  එක පොඩි ප්‍රස්නයක් න හොදි,,Sinhala_in_English,home
1600,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,3nak genawa ekak weda nehe ... ekata mokada karanne,3නක් ගේනවා එකක් වේද නෙහෙ ... එකට මොකද කරන්නේ,,Sinhala_in_English,home
1601,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,ලයිට් 10ක් ගෙනාවා.. 10ම හොදටම වැඩ කිසි අවුලක් නෑ✅💗,ලයිට් 10ක් ගෙනාවා.. 10ම හොදටම වැඩ කිසි අවුලක් නෑ✅💗,,Pure_Sinhala,home
1602,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,bulbs 6k awa. eken bulbs 3k weda karannehe.,බුල්බ්ස් 6ක් අව. එකෙන් බුල්බ්ස් 3ක් වේද කරන්නෙහෙ.,,Sinhala_in_English,home
1603,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,Hodai aulk na hodta thiyei,හොදි ඖල්ක් න හොදට ථියෙඉ,,Sinhala_in_English,home
1604,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,බය නැතුව ගන්න හිතුවට වඩා හොඳයි .. seller ගේ පාරිභෝගික සේවාව ගැන ගොඩක් තෘප්තිමත් වෙනව ගොඩක් අචාරශිලිව වැදගත් විදියට උපරිම සේවයක් කිරීම වෙනුවෙන් ස්තුතිය පුද කරනව 🙏,බය නැතුව ගන්න හිතුවට වඩා හොඳයි .. seller ගේ පාරිභෝගික සේවාව ගැන ගොඩක් තෘප්තිමත් වෙනව ගොඩක් අචාරශිලිව වැදගත් විදියට උපරිම සේවයක් කිරීම වෙනුවෙන් ස්තුතිය පුද කරනව 🙏,,Pure_Sinhala,home
1605,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,good coliti,ගූඩ් චොලිටි,,Sinhala_in_English,home
1606,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,podi item eka eth podi unata light eliya nam supiri aith ahanna deyak ne balanna deyak ne light eliya supiri,පොඩි ඉටෙම් එක එත් පොඩි උනාට ලිඝ්ට් එලිය නම් සුපිරි ඓත් අහන්න දෙයක් නේ බලන්න දෙයක් නේ ලිඝ්ට් එලිය සුපිරි,,Sinhala_in_English,home
1607,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,දැනට නම් අවුලක් නැහැ. හොඳට වැඩ කරනවා. ඉක්මනට ඩිලිවරිය නම් උනා. 👍,දැනට නම් අවුලක් නැහැ. හොඳට වැඩ කරනවා. ඉක්මනට ඩිලිවරිය නම් උනා. 👍,,Pure_Sinhala,home
1608,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,ගෙවපු මුදලට වටිනවා හොඳ එළියක් තියෙනවා 👌👌👌 good product akak,ගෙවපු මුදලට වටිනවා හොඳ එළියක් තියෙනවා 👌👌👌 good product akak,,Pure_Sinhala,home
1609,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,මේ බල්බ් ගොඩක් හොදයි හොදට එලිය තියෙනවා මමත් බල්බ් 10 ගත්තා හොදටම තියෙනවා මේ ගානට ගොඩක් වටිනවා.ඕඩර් එක දාලා දවස් දෙකෙන් හම්බවුනා.,මේ බල්බ් ගොඩක් හොදයි හොදට එලිය තියෙනවා මමත් බල්බ් 10 ගත්තා හොදටම තියෙනවා මේ ගානට ගොඩක් වටිනවා.ඕඩර් එක දාලා දවස් දෙකෙන් හම්බවුනා.,,Pure_Sinhala,home
1610,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,"Thanks , Good Product.. Thanks Seller , ikmnatama hamba una.. tibba wagemama tibba qulity ekatama .. thank you again seller...",ඨංක්ස,,Sinhala_in_English,home
1611,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,Worth the Price. 18W bulb ekak widihata gaththoth nm tikak madi light eka. smaller than expected,වොර්ත් තේ ප්රිචේ. 18 බුල්බ් එකක් විදිහට ගත්තොත් නම් ටිකක් මදි ලිඝ්ට් එක. ස්මල්ලෙර් තැන එෂ්පෙක්තෙද්,,Sinhala_in_English,home
1612,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,හොද එලියක් තියෙනවා..5ක් ගත්තා 5ම වැඩ...🌝,හොද එලියක් තියෙනවා..5ක් ගත්තා 5ම වැඩ...🌝,,Pure_Sinhala,home
1613,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,බල්බ් ටික හොඳටම හොඳයි ..delivery ත් ok..,බල්බ් ටික හොඳටම හොඳයි ..delivery ත් ok..,,Pure_Sinhala,home
1614,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,Bulb tika ikmaninma lebuna.eliyath godak hodai. Parissamata pack karala ewalathibuna❤️❤️❤️ thank you for your service❤️,බුල්බ් ටික ඉක්මනින්ම ලේබුන.එළියත් ගොඩක් හොදි. පරිස්සමට පච්ක් කරලා එවලතිබුන❤️❤️❤️ තැනක් යෞ ෆොර් යෝඋර් සේර්විචේ❤️,,Sinhala_in_English,home
1615,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,mama led lights 05 k gaththa. price ekata wada godak watinawa. mama sure kareth nehe qulity eka godak hoda wei kiyala. super. thanks. me qulity ekenma customers la ta service eka denna. best of luck. 💖💖,මම ලෙඩ ලිඝ්ට්ස් 05 ක් ගත්ත. ප්රිචේ එකට වැඩ ගොඩක් වටිනවා. මම සුරේ කරෙත් නෙහෙ කුලිත්ය එක ගොඩක් හොද වෙඉ කියල. සුපෙර්. තැන්ක්ස්. මේ කුලිත්ය එකෙන්ම චුස්ටෝමෙර්ස් ල ට සේර්විචේ eka denna. best of luck. 💖💖,,Sinhala_in_English,home
1616,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,"Me ganata watinawa Good qality,,👍",මේ ගානට වටිනවා ගූඩ් කලිත්ය,,Sinhala_in_English,home
1617,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,සියලුම බල්බ් හොඳම තත්වේ තිබුණා....,සියලුම බල්බ් හොඳම තත්වේ තිබුණා....,,Pure_Sinhala,home
1618,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",4,Vfm,ව්ෆ්ම්,,Sinhala_in_English,home
1619,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,hodai .bulb ewapuwa okkma wada,හොදි .බුල්බ් එවපුවා ඔක්කම වැඩ,,Sinhala_in_English,home
1620,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,බල්බ 10ම සුපිරි හොදට එලියයි,බල්බ 10ම සුපිරි හොදට එලියයි,,Pure_Sinhala,home
1621,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",1,මෙකෙ එලිය මදි. වොරෙන්ට් කාඩ් මොනවත් නෑ  නිකන් බල්බ් විතරයි,මෙකෙ එලිය මදි. වොරෙන්ට් කාඩ් මොනවත් නෑ  නිකන් බල්බ් විතරයි,,Pure_Sinhala,home
1622,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,හොදයි ..හොද එලියක් තියනවා,හොදයි ..හොද එලියක් තියනවා,,Pure_Sinhala,home
1623,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,gd,ගද්,,Sinhala_in_English,home
1624,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,හොඳට එලිය තියනවා warrenty ත් තියන නිසා හොඳයි මේ price එකට.,හොඳට එලිය තියනවා warrenty ත් තියන නිසා හොඳයි මේ price එකට.,,Pure_Sinhala,home
1625,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,Thankyou Daraz exelent service,ඨංක්යෞ ඩරළ් එෂෙලෙන්ත සේර්විචේ,,Sinhala_in_English,home
1626,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,හොදට එළිය තියනවා,හොදට එළිය තියනවා,,Pure_Sinhala,home
1627,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",3,එලිය මදි ලයිට් වල,එලිය මදි ලයිට් වල,,Pure_Sinhala,home
1628,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",5,ඉතා හොඳ නිෂ්පාදනයක්.,ඉතා හොඳ නිෂ්පාදනයක්.,,Pure_Sinhala,home
1629,LED Bulb GOLD STAR Quality brand Energy saving bulbs ---10 Month Warranty ( 18W -13W- 9W -5W ),"Rs. 7,500",2,hitapu taram eliya nane ???,හිටපු ටරම් එලිය නැනේ ???,,Sinhala_in_English,home
