id,product_name,price,rating,review,cleaned_review,aspect_sentiment_annotation,review_type,category
788,"Sustagen Nutritional Supplement Vanilla Flavor 400g, High Calcium","Rs. 3,900",5,Excellent.Thanks.,ඒෂ්කෙල්ලෙන්ත.තැන්ක්ස්.,,Sinhala_in_English,grocery
789,"Sustagen Nutritional Supplement Vanilla Flavor 400g, High Calcium","Rs. 3,900",5,Good safty,ගූඩ් සෆ්ට්ය්,,Sinhala_in_English,grocery
790,"Sustagen Nutritional Supplement Vanilla Flavor 400g, High Calcium","Rs. 3,900",5,goodd,ගූද්ඩ්,,Sinhala_in_English,grocery
791,"Sustagen Nutritional Supplement Vanilla Flavor 400g, High Calcium","Rs. 3,900",4,tnx 🫡,ත්න්ෂ,,Sinhala_in_English,grocery
792,"Sustagen Nutritional Supplement Vanilla Flavor 400g, High Calcium","Rs. 3,900",5,⁣හොදයි,⁣හොදයි,,Pure_Sinhala,grocery
793,"Sustagen Nutritional Supplement Vanilla Flavor 400g, High Calcium","Rs. 3,900",5,thzzz,ථ්ළ්ළ්ළ,,Sinhala_in_English,grocery
794,"Sustagen Nutritional Supplement Vanilla Flavor 400g, High Calcium","Rs. 3,900",5,Tx 💫,ට්ෂ,,Sinhala_in_English,grocery
795,"Sustagen Nutritional Supplement Vanilla Flavor 400g, High Calcium","Rs. 3,900",5,excelent,එෂ්කෙලෙන්ත,,Sinhala_in_English,grocery
796,"Sustagen Nutritional Supplement Vanilla Flavor 400g, High Calcium","Rs. 3,900",5,hodaii👍,හොදෛඉ,,Sinhala_in_English,grocery
797,"Sustagen Nutritional Supplement Vanilla Flavor 400g, High Calcium","Rs. 3,900",5,hodai,හොදි,,Sinhala_in_English,grocery
798,"Sustagen Nutritional Supplement Vanilla Flavor 400g, High Calcium","Rs. 3,900",5,thzz,ථ්ළ්ළ,,Sinhala_in_English,grocery
799,"Sustagen Nutritional Supplement Vanilla Flavor 400g, High Calcium","Rs. 3,900",5,OTD,ඔට්ඩ්,,Sinhala_in_English,grocery
800,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,කිසිම ආරක්ෂාවක් පරිස්සමක් නැති packing. පෙට්ටි ඔක්කොම තැළිලා පොඩි වෙලා. quick delivery service,කිසිම ආරක්ෂාවක් පරිස්සමක් නැති packing. පෙට්ටි ඔක්කොම තැළිලා පොඩි වෙලා. quick delivery service,,Pure_Sinhala,grocery
801,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,අවුලක් නෑ දවස් දෙකින් ආවා වැඩ කරන්න කලින් ප්‍රයිස් එක හොඳට බලන්න👍,අවුලක් නෑ දවස් දෙකින් ආවා වැඩ කරන්න කලින් ප්‍රයිස් එක හොඳට බලන්න👍,,Pure_Sinhala,grocery
802,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",4,පෙට්ටි චප්ප වෙලා. කිරි පිටි හින්ද ම හොදයි,පෙට්ටි චප්ප වෙලා. කිරි පිටි හින්ද ම හොදයි,,Pure_Sinhala,grocery
803,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,woow..Good product..fast delivery..lv it..,වූව..ගූඩ් ප්රෝදුච්ට්..ෆස්ට් දෙලිවෙර්ය්..ලව් ඉට..,,Sinhala_in_English,grocery
804,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,bbbbbbbbbbbbbbbbbbbbbbbbbbbbb daraz,bbbbbbbbbbbbbbbbbbbbbbbbbbbbb daraz,,Sinhala_in_English,grocery
805,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,hvhvvytbvhvhvhv bgfghfth yffhhjuuh,හ්ව්හ්ව්ව්‍ය්ට්බ්ව්හ්ව්හ්ව්හ්ව් බ්ග්ෆ්ඝ්ෆ්ත් ය්ෆ්ෆ්හ්හ්ජූහ්,,Sinhala_in_English,grocery
806,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,hodai dawasin deliver unaaa,හොදි දවසින් දෙලිවෙර් උනාඅ,,Sinhala_in_English,grocery
807,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,well packed,වෙල්ල් පච්කෙඩ්,,Sinhala_in_English,grocery
808,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,as described,ඇස දෙස්ච්රිබෙඩ්,,Sinhala_in_English,grocery
809,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",1,සර්ටිස් ලංකා sitreck කියලා   නම වෙනස් කරාට උන්ගේ shipping service එක වෙනස් වෙලා නෑ. 10 පාරක් විතර කෝල් කරන්න උනා item ටික delivery කරගන්න,සර්ටිස් ලංකා sitreck කියලා   නම වෙනස් කරාට උන්ගේ shipping service එක වෙනස් වෙලා නෑ. 10 පාරක් විතර කෝල් කරන්න උනා item ටික delivery කරගන්න,,Pure_Sinhala,grocery
810,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,very bad.rathi Ake 790 price gahala tiyanawa but 847 ayakerala tiyanawa .si ahama kerane.salli Neto welawe,වෙර්ය් බද.රති අකේ 790 ප්රිචේ ගහල තියනවා බුට් 847 අයකෙරලා තියනවා .සි අහම කෙරණේ.සල්ලි නේටෝ වෙලාවේ,,Sinhala_in_English,grocery
811,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,hodayi,හොදයි,,Sinhala_in_English,grocery
812,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",1,seller service අන්තිමයි. කිසිම වැඩක් නෑ. pack කරලා delivery service බාර දෙන්න සති ගණන් ගන්නවා.,seller service අන්තිමයි. කිසිම වැඩක් නෑ. pack කරලා delivery service බාර දෙන්න සති ගණන් ගන්නවා.,,Pure_Sinhala,grocery
813,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",1,really dissopointed with my order..the daraz mall has sent Me thr wrong items..there we're like 2 baby colonge in the box..really dissopointed,රෙඅල්ල්ය් දිෂොපොඉන්තෙද් විත් මය් ඔර්දෙර්..තේ දරළ් මල්ල හස සෙන්ට් මේ ත්‍ර ව්රෝන්ග් ඉටෙම්ස්..තෙරේ වේ'රේ ලීකේ 2 බබ්ය් චොලොන්ගේ ඉන් තේ බොෂ්..රෙඅල්ල්ය් දිෂොපොඉන්තෙද්,,Sinhala_in_English,grocery
814,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,Box එකනම් ටිකක් විතර damage වෙලා තිබ්බ ඒත්  අවුලක් නෑ  හොදට තිබුන 🥰 . Thank you saller🥰,Box එකනම් ටිකක් විතර damage වෙලා තිබ්බ ඒත්  අවුලක් නෑ  හොදට තිබුන 🥰 . Thank you saller🥰,,Pure_Sinhala,grocery
815,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,karunakarala bag eketa dannethuve podi pettiyata Dala evenna neththag petti damage venava,කරුණාකරලා බග් එකෙට දන්නේතුවේ පොඩි පෙට්ටියට දල එවෙන්න නෙත්තාග් පෙට්ටි දමාගෙ වෙනවා,,Sinhala_in_English,grocery
816,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,Quick delivery....newly manufactured...Best price...Highly recommended ...thank you...,උඉක්ක දෙලිවෙර්ය්....නෙව්ල්ය් මනුඵච්ටුරෙඩ්...බෙස්ට් ප්රිචේ...හිඝ්ල්ය් රෙචොම්මේන්දෙඩ් ...තැනක් යෞ...,,Sinhala_in_English,grocery
817,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,Quick delivery..Nice packing..Newly manufactured..Best price...Highly recommended...,උඉක්ක දෙලිවෙර්ය්..නිචේ පච්කින්ග්..නෙව්ල්ය් මනුඵච්ටුරෙඩ්..බෙස්ට් ප්රිචේ...හිඝ්ල්ය් රෙචොම්මේන්දෙඩ්...,,Sinhala_in_English,grocery
818,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",1,daraz 1/4කන්නි කවදාවත් වෙලාවට ෂිප් කරන්නේ නෑ. ගොඩක් දවස් packing කියලා වැටිලා තියනවා.,daraz 1/4කන්නි කවදාවත් වෙලාවට ෂිප් කරන්නේ නෑ. ගොඩක් දවස් packing කියලා වැටිලා තියනවා.,,Pure_Sinhala,grocery
819,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,dala dwsen deken wage enw godak welwt. hodata pack krla ewnw . good service 👍👍,දල දවසෙන් දෙකෙන් වගේ එන්ව් ගොඩක් වෙල්වට්. හොදට පච්ක් කරල එව්න්ව් . ගූඩ් සේර්විචේ 👍👍,,Sinhala_in_English,grocery
820,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",1,package are old packages. damaged,පච්කගේ ඇරේ ඕල්ඩ් පච්කගේස්. දමගෙඩ්,,Sinhala_in_English,grocery
821,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,Aulk na offer ekath hodai damege mokuth naha. paking ekath normal aulk na,ඖල්ක් න ඔෆ්ෆෙර් එකත් හොදි දමේගේ මොකුත් නැහැ. පකින්ග් එකත් නොර්මල් ඖල්ක් න,,Sinhala_in_English,grocery
822,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,"VERY FAST DELIVERY.GOOD PACKING.GOOD SELLER,OVERALL EVERYTHING PERFECT",වෙර්ය් ෆස්ට් දෙලිවෙර්ය්.ගූඩ් පච්කින්ග්.ගූඩ් සෙල්ලෙර්,,Sinhala_in_English,grocery
823,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,"පැකින් එක හොදට තිබුනෙ නැහැ , Price එක OK.. delivery Service Best 👊🔥","පැකින් එක හොදට තිබුනෙ නැහැ , Price එක OK.. delivery Service Best 👊🔥",,Pure_Sinhala,grocery
824,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,Nice packing  order karapu okkoma hari thanks 😊☺ daraz,නිචේ පච්කින්ග්  ඔර්දෙර් කරපු ඔක්කොම හරි තැන්ක්ස් 😊☺ දරළ්,,Sinhala_in_English,grocery
825,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,superr,සුපෙර්ර්,,Sinhala_in_English,grocery
826,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",1,all boxes are damaged not packed well,අල්ල බොෂෙස් ඇරේ දමගෙඩ් නොට් පච්කෙඩ් වෙල්ල්,,Sinhala_in_English,grocery
827,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",4,#DarazLive trusted brand n quality,#ඩරළ්ළිවෙ ට්‍රුස්ටෙඩ් බ්‍රෑන්ඩ් න කුඅලිත්ය,,Sinhala_in_English,grocery
828,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",1,"Very bad packing , all boxes are damaged .",වෙර්ය් බද පච්කින්ග්,,Sinhala_in_English,grocery
829,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,fast delivery.good packing.recmended seller,ෆස්ට් දෙලිවෙර්ය්.ගූඩ් පච්කින්ග්.රෙච්මෙන්දෙඩ් සෙල්ලෙර්,,Sinhala_in_English,grocery
830,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,පෙට්ටිය පොඩ්ඩක් තැරිලා වෙන අවුල් නෑ,පෙට්ටිය පොඩ්ඩක් තැරිලා වෙන අවුල් නෑ,,Pure_Sinhala,grocery
831,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,Good packing fast delivery Tnkz daraz(dmart),ගූඩ් පච්කින්ග් ෆස්ට් දෙලිවෙර්ය් ට්න්ක්ළ දරළ්(ද්මර්ට්),,Sinhala_in_English,grocery
832,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,Expire date iwarai ganna epa,ඒෂ්පිරෙ දතේ ඉවරි ගන්න එපා,,Sinhala_in_English,grocery
833,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,"good service ,,පැය 24 ඇතුලත ලැබුණා ,,ස්තුතියි ඩරාස්,සෙලර්,ඩිලිවරි පාට්නර්","good service ,,පැය 24 ඇතුලත ලැබුණා ,,ස්තුතියි ඩරාස්,සෙලර්,ඩිලිවරි පාට්නර්",,Pure_Sinhala,grocery
834,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,ඉක්මනට ආවා. හොදයි,ඉක්මනට ආවා. හොදයි,,Pure_Sinhala,grocery
835,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,Good packing 👌👌,ගූඩ් පච්කින්ග් 👌👌,,Sinhala_in_English,grocery
836,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,"ස්තුතියි ,ඇනවුම් කර දවසින් ආවා තුන්වන ඇනවුම මේ මගේ,","ස්තුතියි ,ඇනවුම් කර දවසින් ආවා තුන්වන ඇනවුම මේ මගේ,",,Pure_Sinhala,grocery
837,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,good packing,ගූඩ් පච්කින්ග්,,Sinhala_in_English,grocery
838,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,box damaged,බොෂ් දමගෙඩ්,,Sinhala_in_English,grocery
839,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,Good packing,ගූඩ් පච්කින්ග්,,Sinhala_in_English,grocery
840,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,discounted price.,දිස්කෞන්තෙද් ප්රිචේ.,,Sinhala_in_English,grocery
841,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,hodai,හොදි,,Sinhala_in_English,grocery
842,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,gd,ගද්,,Sinhala_in_English,grocery
843,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,date 1year  nies,දතේ 1යෙඅර්  නිඑස්,,Sinhala_in_English,grocery
844,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,Delivered as mentioned. Thanks,දෙලිවෙරෙඩ් ඇස මෙන්තිඔනෙද්. තැන්ක්ස්,,Sinhala_in_English,grocery
845,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,dawasin delevry una.recommended,දවසින් දෙලෙව්ර්ය් උන.රෙචොම්මේන්දෙඩ්,,Sinhala_in_English,grocery
846,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",3,awlk nh hodai petti walata damage poddak hariyata pack karala hamabai daws dekem badu awa,අව්ලක් න්හ් හොදි පෙට්ටි වලට දමාගෙ පොඩ්ඩක් හරියට පච්ක් කරලා හමබි දවස් දෙකෙම් බදු අව,,Sinhala_in_English,grocery
847,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,හරිම කිරි රසයි 😹,හරිම කිරි රසයි 😹,,Pure_Sinhala,grocery
848,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,voucher එකෙන් ගත්තෙ කඩේ ගානට වඩා අඩුයි. පැකින් අව්ලකුත් නැ මුකුත් වෙලා තිබුනෙ නැ expire date ප්‍රශ්නෙකුත් නෑ අලුත් ඒවා recommend seller,voucher එකෙන් ගත්තෙ කඩේ ගානට වඩා අඩුයි. පැකින් අව්ලකුත් නැ මුකුත් වෙලා තිබුනෙ නැ expire date ප්‍රශ්නෙකුත් නෑ අලුත් ඒවා recommend seller,,Pure_Sinhala,grocery
849,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,wowsupe,වොව්සුපේ,,Sinhala_in_English,grocery
850,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",3,පෙට්ටිය හොඳටම තැලිලා ⭕⭕,පෙට්ටිය හොඳටම තැලිලා ⭕⭕,,Pure_Sinhala,grocery
851,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,#win nuwanakkara therimak,#වින් නුවණක්කාර තේරීමක්,,Sinhala_in_English,grocery
852,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,thnks,ත්න්ක්ස්,,Sinhala_in_English,grocery
853,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,වෙළෙඳපොළෙන් මිලදී ගත හැකි මුදලට වඩා අඩු මිලකට භාණ්ඩ මිලදී ගැනීමට අවස්ථාව  ලැබුණි. හොඳ තත්වයේ හා කල් ඉකුත්වීමේ දිනය ඉදිරියට 2021 ඇත.,වෙළෙඳපොළෙන් මිලදී ගත හැකි මුදලට වඩා අඩු මිලකට භාණ්ඩ මිලදී ගැනීමට අවස්ථාව  ලැබුණි. හොඳ තත්වයේ හා කල් ඉකුත්වීමේ දිනය ඉදිරියට 2021 ඇත.,,Pure_Sinhala,grocery
854,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,1 kta wada dunna nam labai,1 කට වැඩ දුන්න නම් ලැබී,,Sinhala_in_English,grocery
855,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,#DarazLive #DilkiLive #Win,#ඩරළ්ළිවෙ #දිල්කිලිවේ #වින්,,Sinhala_in_English,grocery
856,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",4,good products,ගූඩ් ප්රෝදුච්ට්ස්,,Sinhala_in_English,grocery
857,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,Fast delevary,ෆස්ට් දෙලෙවර්ය්,,Sinhala_in_English,grocery
858,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",1,box damaged 💔 mama ordered jarapu food items all are damaged box biscuits damaged vela enney milk powder ehamai mekete monwahari action gande daraz please,බොෂ් දමගෙඩ් 💔 මම ඔර්දෙරෙඩ් ජරපු ෆූඩ් ඉටෙම්ස් අල්ල ඇරේ දමගෙඩ් බොෂ් බිස්චුඉට්ස් දමගෙඩ් වෙලා එන්නෙය් මිලක් පොව්දෙර් එහමි මෙකෙටේ මොනවහරි අච්ටිඔන් ගඳේ දරළ් ප්ලේඅසේ,,Sinhala_in_English,grocery
859,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,Mata eka dawsen order eka labuna good job,මට එක දවසෙන් ඔර්දෙර් එක ලැබුන ගූඩ් ජොබ්,,Sinhala_in_English,grocery
860,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,nice packing amd good product,නිචේ පච්කින්ග් අමඩ් ගූඩ් ප්රෝදුච්ට්,,Sinhala_in_English,grocery
861,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",4,good.fast delivery 🤩🤩🤩,ගූඩ්.ෆස්ට් දෙලිවෙර්ය් 🤩🤩🤩,,Sinhala_in_English,grocery
862,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,New packing 👍,නෙව් පච්කින්ග් 👍,,Sinhala_in_English,grocery
863,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,quality products.thanks,කුඅලිත්ය ප්රෝදුච්ට්ස්.තැන්ක්ස්,,Sinhala_in_English,grocery
864,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,delivered carefully,දෙලිවෙරෙඩ් චාරෙෆුල්ල්ය්,,Sinhala_in_English,grocery
865,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,cheaper in cargills,චෙඅපෙර් ඉන් චාර්ගිල්ල්ස්,,Sinhala_in_English,grocery
866,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",1,Boxes are damaged.,ඔෂෙස් ඇරේ දමගෙඩ්.,,Sinhala_in_English,grocery
867,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,Fast delevery,ෆස්ට් දෙලෙවෙර්ය්,,Sinhala_in_English,grocery
868,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,suprb thankyou,සුප්‍ර්බ් ථංක්යෞ,,Sinhala_in_English,grocery
869,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,suberb product,සුබෙර්බ් ප්රෝදුච්ට්,,Sinhala_in_English,grocery
870,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,nice packing,නිචේ පච්කින්ග්,,Sinhala_in_English,grocery
871,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",2,Box Damaged.....!!!,ඔෂ් දමගෙඩ්.....!!!,,Sinhala_in_English,grocery
872,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",1,Expired date iwarai,ඒෂ්පිරෙද් දතේ ඉවරි,,Sinhala_in_English,grocery
873,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",1,රත්ති පෙට්ටියත් කැඩිල පැකට් එකත් සීරිලා තිබුනේ,රත්ති පෙට්ටියත් කැඩිල පැකට් එකත් සීරිලා තිබුනේ,,Pure_Sinhala,grocery
874,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,Great items received.. no damage very good packing AAA+++ DaRaZZZ,ග්රෙඅට් ඉටෙම්ස් රෙකෙඉවෙද්.. නො දමාගෙ වෙර්ය් ගූඩ් පච්කින්ග් ආආආ+++ ඩ,,Sinhala_in_English,grocery
875,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,gd product,ගද් ප්රෝදුච්ට්,,Sinhala_in_English,grocery
876,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",5,හොදයි,හොදයි,,Pure_Sinhala,grocery
877,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",1,I paid,ඉ පිඩ්,,Sinhala_in_English,grocery
878,Ratthi Full Cream Milk Powder - 400g,"Rs. 1,200",1,welawata hmba un ne.,වෙලාවට හම්බ උන් නේ.,,Sinhala_in_English,grocery
879,Ratthi Full Cream Milk Powder - 1kg.,"Rs. 2,990",5,Safe විදියට කාඩ්බෝඩ්  Box එකක දාලා හොඳට Pack කරලා තිබුණා. Product එකත් හොඳයි. Thank You Daraz.,Safe විදියට කාඩ්බෝඩ්  Box එකක දාලා හොඳට Pack කරලා තිබුණා. Product එකත් හොඳයි. Thank You Daraz.,,Pure_Sinhala,grocery
880,Ratthi Full Cream Milk Powder - 1kg.,"Rs. 2,990",5,මේකනම් මේ ගානට වටිනවා,මේකනම් මේ ගානට වටිනවා,,Pure_Sinhala,grocery
881,Ratthi Full Cream Milk Powder - 1kg.,"Rs. 2,990",5,hodayi,හොදයි,,Sinhala_in_English,grocery
882,Ratthi Full Cream Milk Powder - 1kg.,"Rs. 2,990",5,"good packing,good quality products , recommend,thanks a lot",ගූඩ් පච්කින්ග්,,Sinhala_in_English,grocery
883,Ratthi Full Cream Milk Powder - 1kg.,"Rs. 2,990",5,Good මගේ පාසලේ ආවා හිතුවටත් වැඩිය ඉක්මනට 🤗,Good මගේ පාසලේ ආවා හිතුවටත් වැඩිය ඉක්මනට 🤗,,Pure_Sinhala,grocery
884,Ratthi Full Cream Milk Powder - 1kg.,"Rs. 2,990",5,Recommend buying with discounted price.,රෙචොම්මෙන්ඩ් බුයින්ග් විත් දිස්කෞන්තෙද් ප්රිචේ.,,Sinhala_in_English,grocery
885,Ratthi Full Cream Milk Powder - 1kg.,"Rs. 2,990",5,fastest seller,ඵස්ටෙස්ට් සෙල්ලෙර්,,Sinhala_in_English,grocery
886,Ratthi Full Cream Milk Powder - 1kg.,"Rs. 2,990",5,Good packing,ගූඩ් පච්කින්ග්,,Sinhala_in_English,grocery
887,Ratthi Full Cream Milk Powder - 1kg.,"Rs. 2,990",5,Good packing fast delivery Tnkz daraz(dmart),ගූඩ් පච්කින්ග් ෆස්ට් දෙලිවෙර්ය් ට්න්ක්ළ දරළ්(ද්මර්ට්),,Sinhala_in_English,grocery
888,Ratthi Full Cream Milk Powder - 1kg.,"Rs. 2,990",5,Cheaper than supermarkets,චෙඅපෙර් තැන සුපෙර්මර්කෙට්ස්,,Sinhala_in_English,grocery
889,Ratthi Full Cream Milk Powder - 1kg.,"Rs. 2,990",5,man discount yhiyena kaleta oder karanava. eka labai,මන් දිස්චොඋන්ට් ය්හියෙන කාලෙට ඔදෙර් කරනවා. එක ලැබී,,Sinhala_in_English,grocery
890,Ratthi Full Cream Milk Powder - 1kg.,"Rs. 2,990",5,brand items with discounted price,බ්‍රෑන්ඩ් ඉටෙම්ස් විත් දිස්කෞන්තෙද් ප්රිචේ,,Sinhala_in_English,grocery
891,Ratthi Full Cream Milk Powder - 1kg.,"Rs. 2,990",3,worst packing,වොර්ස්ට් පච්කින්ග්,,Sinhala_in_English,grocery
892,Ratthi Full Cream Milk Powder - 1kg.,"Rs. 2,990",1,oyala order eaka kohetada dila.thiyenne. address eaka ahanna call kalata awith ne. eath notification pennannawa deliverd kiyala,ඔයාල ඔර්දෙර් එඅක කොහෙටද දීල.තියෙන්නේ. අද්ද්රෙස්ස් එඅක අහන්න චාල්ල් කලට ඇවිත් නේ. එඅත් නොතිෆිකතිඔන් පෙන්නන්නවා දෙලිවෙර්ඩ් කියල,,Sinhala_in_English,grocery
893,Ratthi Full Cream Milk Powder - 1kg.,"Rs. 2,990",5,Arrived in 48 hours to panadura. No complaints with the purchase.,අර්රිවෙඩ් ඉන් 48 හොඋර්ස් ටො පානදුර. නො චොම්ප්ලින්ට්ස් විත් තේ පුර්චාසේ.,,Sinhala_in_English,grocery
894,Ratthi Full Cream Milk Powder - 1kg.,"Rs. 2,990",5,Hodata packing karala box ekaka ewala tibba.good service.buy this,හොදට පච්කින්ග් කරලා බොෂ් එකක එවල තිබ්බ.ගූඩ් සේර්විචේ.බුය් තිස්,,Sinhala_in_English,grocery
895,Ratthi Full Cream Milk Powder - 1kg.,"Rs. 2,990",1,I received some packs had damaged.,ඉ රෙකෙඉවෙද් සෝමේ පච්ක්ස් හද දමගෙඩ්.,,Sinhala_in_English,grocery
896,Ratthi Full Cream Milk Powder - 1kg.,"Rs. 2,990",5,as usual wel packed tq daraz,ඇස උසුඅල් වෙල් පච්කෙඩ් ත්ක දරළ්,,Sinhala_in_English,grocery
897,Ratthi Full Cream Milk Powder - 1kg.,"Rs. 2,990",5,All the boxes r damaged...,අල්ල තේ බොෂෙස් ර දමගෙඩ්...,,Sinhala_in_English,grocery
898,Ratthi Full Cream Milk Powder - 1kg.,"Rs. 2,990",5,best packing and services,බෙස්ට් පච්කින්ග් ආණ්ඩ සේර්විචෙස්,,Sinhala_in_English,grocery
899,Ratthi Full Cream Milk Powder - 1kg.,"Rs. 2,990",5,No come my oder ratthi,නො චොමේ මය් ඔදෙර් රත්ති,,Sinhala_in_English,grocery
900,Ratthi Full Cream Milk Powder - 1kg.,"Rs. 2,990",5,parsal eka damag,පාර්සල් එක දම්,,Sinhala_in_English,grocery
901,Ratthi Full Cream Milk Powder - 1kg.,"Rs. 2,990",2,Paking damage....,පකින්ග් දමාගෙ....,,Sinhala_in_English,grocery
902,Ratthi Full Cream Milk Powder - 1kg.,"Rs. 2,990",5,tooooo goooood,තූඌඔ ගූඌඔද්,,Sinhala_in_English,grocery
903,Ratthi Full Cream Milk Powder - 1kg.,"Rs. 2,990",1,bad packeging,බද පච්කෙගින්ග්,,Sinhala_in_English,grocery
904,Ratthi Full Cream Milk Powder - 1kg.,"Rs. 2,990",2,ratthi box ethule palwatta dala yawaladha tiyanne kisima taste ekak nehe,රත්ති බොෂ් එතුලේ පල්වට්ට දල යවලධ තියන්නේ කිසිම ටස්ටේ එකක් නෙහෙ,,Sinhala_in_English,grocery
905,Ratthi Full Cream Milk Powder - 1kg.,"Rs. 2,990",5,supiri,සුපිරි,,Sinhala_in_English,grocery
906,Ratthi Full Cream Milk Powder - 1kg.,"Rs. 2,990",5,හොදයි,හොදයි,,Pure_Sinhala,grocery
907,Pumpkin Seeds by Nutty Frutyss- 100g,Rs. 680,5,හොදට තිබ්බා.🤗❤️,හොදට තිබ්බා.🤗❤️,,Pure_Sinhala,grocery
908,Pumpkin Seeds by Nutty Frutyss- 100g,Rs. 680,5,good product.thanks,ගූඩ් ප්රෝදුච්ට්.තැන්ක්ස්,,Sinhala_in_English,grocery
909,Pumpkin Seeds by Nutty Frutyss- 100g,Rs. 680,5,niyami,නියමි,,Sinhala_in_English,grocery
