sentence_id,product_name,price,rating,review,cleaned_review,aspect_sentiment_anotation,review_type,category
4666,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,podi unata hodhata barata thiyenawa.. hodha quality look ekata theiyenawa.. hard plastic body eka.. pawichchi karala update ekak daannam👍🏻✨,පොඩි උනාට හොදහැට බරට තියෙනවා.. හෝධ කුඅලිත්ය ලූක් එකට ථෙඉයෙනව.. හර්ඩ් ප්ලස්තික් බෝද්ය් එක.. පාවිච්චි කරලා උප්දටේ එකක් දාන්නම්👍🏻✨,,Sinhala_in_English,electronic
4667,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,recommend 🔥 oder eka dala dawasin oder eka labuna🥹 power bank eka nm  hoda quality product ekk.✨️ gewana ganata supiriyak👌,රෙචොම්මෙන්ඩ් 🔥 ඔදෙර් එක දල දවසින් ඔදෙර් එක ලැබුන🥹 පොවෙර් බංක එක නම්  හොද කුඅලිත්ය ප්රෝදුච්ට් එකක්.✨️ ගෙවන ගානට සුපිරියක්👌,,Sinhala_in_English,electronic
4668,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,ඕඩර් එක දාල දවස් දෙකෙන් ආවා...ඇත්තටම හොදයි...හැබැයි product එකේ box එකනම් පොඩ්ඩක් තැලිලා වගේ තිබ්බෙ...ඒ උනාට power bank එකට කිසිම අවුලක් නෑ....,ඕඩර් එක දාල දවස් දෙකෙන් ආවා...ඇත්තටම හොදයි...හැබැයි product එකේ box එකනම් පොඩ්ඩක් තැලිලා වගේ තිබ්බෙ...ඒ උනාට power bank එකට කිසිම අවුලක් නෑ....,,Pure_Sinhala,electronic
4669,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,me gaththa 20 weni order eka supiri power bank ekak kisima awulk na danata nam ganna baya wenna ona na,මේ ගත්ත 20 වෙනි ඔර්දෙර් එක සුපිරි පොවෙර් බංක එකක් කිසිම අවුලක් න දැනට නම් ගන්න බය වෙන්න ඕන න,,Sinhala_in_English,electronic
4670,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,power bank එක සුපිරි තිබ්බ දවසටත් කලින්ම අවා මන් ඕඩර් එක දාල පැය  4/5 කින් වගේ ship කරලත් තිබබා සුපිරි 💥💥saler හොදයි msg වලට එහෙමත් reply කරනවා හොදට මට ඕඩර් එක දවස් 3n අවා 💥,power bank එක සුපිරි තිබ්බ දවසටත් කලින්ම අවා මන් ඕඩර් එක දාල පැය  4/5 කින් වගේ ship කරලත් තිබබා සුපිරි 💥💥saler හොදයි msg වලට එහෙමත් reply කරනවා හොදට මට ඕඩර් එක දවස් 3n අවා 💥,,Pure_Sinhala,electronic
4671,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,හොදට pack කරලා.තිබ්බා. දින දෙකෙන් ආවා. මේ ගානට තියෙන හොදම.වැලි.පුරවලා   නැති   හොර නැති      හොද බ්‍රැන්ඩ්    එකක් තමයි aspor . බය නැතුව ගන්න. මේ ගානට වටිනවා. ❤️,හොදට pack කරලා.තිබ්බා. දින දෙකෙන් ආවා. මේ ගානට තියෙන හොදම.වැලි.පුරවලා   නැති   හොර නැති      හොද බ්‍රැන්ඩ්    එකක් තමයි aspor . බය නැතුව ගන්න. මේ ගානට වටිනවා. ❤️,,Pure_Sinhala,electronic
4672,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,බය නැතුව ගන්න මෙක පට්ට මගෙ phone eka  parak ful charge karala aanith para 75 withara charge wenawa patta ගෙවන ගානට හොදයි thank you daraz ❤️‍🩹🫂,බය නැතුව ගන්න මෙක පට්ට මගෙ phone eka  parak ful charge karala aanith para 75 withara charge wenawa patta ගෙවන ගානට හොදයි thank you daraz ❤️‍🩹🫂,,Pure_Sinhala,electronic
4673,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,මන් මේ අවෘදු දෙකට daraz එකෙන් බන්ඩ 150කට එහා ගෙන්නල තියෙනවා ඒ බඩු වලින් ඉක්මනටම ආපු බාන්ඩේ. දවසක් ඇතුලත මාතලෙට ආවා ❤️ . Power bank එකත් පට්ට ❤️❤️. Thank you 😊,මන් මේ අවෘදු දෙකට daraz එකෙන් බන්ඩ 150කට එහා ගෙන්නල තියෙනවා ඒ බඩු වලින් ඉක්මනටම ආපු බාන්ඩේ. දවසක් ඇතුලත මාතලෙට ආවා ❤️ . Power bank එකත් පට්ට ❤️❤️. Thank you 😊,,Pure_Sinhala,electronic
4674,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,Supiri aye kiynna deyka na hodata pack karalath thibba mn charge meter eken charging speed ekath check kara (screenshot ekak dala thiyenne speed eke )me ganata uprima sadaranatak karala thiyenawa thank you,සුපිරි යේ කියන්න දෙයක න හොදට පච්ක් කරලත් තිබ්බ මන් චර්ගේ මෙටෙර් එකෙන් චර්ගින්ග් ස්පීඩ් එකත් චෙච්ක් කර (ස්ච්රීන්ශෝට් එකක් දල තියෙන්නේ ස්පීඩ් එකේ )මේ ගානට උපරිම සදරනටක් කරලා තියෙනවා thank you,,Sinhala_in_English,electronic
4675,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,#Win මට දැනට ඩරාස් එකෙන් කොල්ටියටම ලැබුන ඔඩර් එක ෆාස්ට් ඩිලිවරි මාරම ලස්සනයි කොල්ටි  බය නැතුව මෙයාගෙන් ගන්න 😍😍😍😁,#Win මට දැනට ඩරාස් එකෙන් කොල්ටියටම ලැබුන ඔඩර් එක ෆාස්ට් ඩිලිවරි මාරම ලස්සනයි කොල්ටි  බය නැතුව මෙයාගෙන් ගන්න 😍😍😍😁,,Pure_Sinhala,electronic
4676,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",4,power bank eka full charg karalaa magee phone eka eka  parak full charg unaa dewani para phone eke battery low welaa off unama 3% charg unee  power bank eka off unaa,පොවෙර් බංක එක ෆුල්ල් චර් කරලා මගී ෆොනේ එක එක  පාරක් ෆුල්ල් චර් උනා දෙවැනි පර ෆොනේ එකේ බට්ටේර්ය් ලොව් වෙලා ඔෆ්ෆ් උනාම 3% චර් උනී  පොවෙර් බංක එක ඔෆ්ෆ් unaa,,Sinhala_in_English,electronic
4677,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,"දාල තිබ්බ දවසට කලින් ඔඩර් එක ආවා service එක නම් හොදයි 💯👍,මම use කරල දවස් දෙකකින් product එක ගැන review එකක් දාන්නම් 😎💯","දාල තිබ්බ දවසට කලින් ඔඩර් එක ආවා service එක නම් හොදයි 💯👍,මම use කරල දවස් දෙකකින් product එක ගැන review එකක් දාන්නම් 😎💯",,Pure_Sinhala,electronic
4678,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,order එක දාපු දවසට පහුවදාම order එක ආවා ..  කිසිම ඩැමේජ් එකක් තිබ්බෙ නැ  හොදට පැක් කරලා තිබ්බා .. මේ ගානට වටිනවා ..,order එක දාපු දවසට පහුවදාම order එක ආවා ..  කිසිම ඩැමේජ් එකක් තිබ්බෙ නැ  හොදට පැක් කරලා තිබ්බා .. මේ ගානට වටිනවා ..,,Pure_Sinhala,electronic
4679,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,ඇත්තටම මේක මේ ගානට පට්ට වටිනවා.භාණ්ඩෙත් සුපිරි කිසිම අවුලක් නෑ මේ product එකට 100% දෙන්න පුලුවන්  ❤️❤️,ඇත්තටම මේක මේ ගානට පට්ට වටිනවා.භාණ්ඩෙත් සුපිරි කිසිම අවුලක් නෑ මේ product එකට 100% දෙන්න පුලුවන්  ❤️❤️,,Pure_Sinhala,electronic
4680,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,පැකච් එත නම් හම්බු වුනා  හැබැයි  ඉටි කවරයක් තිබුනා  අනේ මනිදා කලින් කඩලද තිබුනද මන්දා  නිකන් ඉටි කවරයක් තිබුනා මරැ කරලද දන්නේ නැ පැකෙච් කරලා තිබුන විදිහනම් හරි නැ හැබැයි ....,පැකච් එත නම් හම්බු වුනා  හැබැයි  ඉටි කවරයක් තිබුනා  අනේ මනිදා කලින් කඩලද තිබුනද මන්දා  නිකන් ඉටි කවරයක් තිබුනා මරැ කරලද දන්නේ නැ පැකෙච් කරලා තිබුන විදිහනම් හරි නැ හැබැයි ....,,Pure_Sinhala,electronic
4681,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,ඇත්තටම මරු මන් දැන් දවස් තුනක් වගේ මේක use කරා. 0% ඉදම් 100% වෙනකම් පෝන් එක දෙපාරක් චාජ් කරා (huawei Y6p). තව පොඩි බටන් පෝන් එකකුත් චාජ් කරා. ඒ චාජ් කරලත් තව එක ලයිට් එකක් පත්තු වෙනවා 🌝🌝 ගත්තු ගානටනම් වටිනවා හැබැයි ❤️❤️,ඇත්තටම මරු මන් දැන් දවස් තුනක් වගේ මේක use කරා. 0% ඉදම් 100% වෙනකම් පෝන් එක දෙපාරක් චාජ් කරා (huawei Y6p). තව පොඩි බටන් පෝන් එකකුත් චාජ් කරා. ඒ චාජ් කරලත් තව එක ලයිට් එකක් පත්තු වෙනවා 🌝🌝 ගත්තු ගානටනම් වටිනවා හැබැයි ❤️❤️,,Pure_Sinhala,electronic
4682,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,Ada oder eka lbune ikmntma labuna dwasin. Hodada   Kiynna use krla balalama kiynna wenne.  Item eke penuma good delivery kla ilmntama. Thq u daraz taq u sailer💗💕,අද ඔදෙර් එක ලබුනෙ ඉක්මනටම ලැබුන දවසින්. හොදද   කියන්න උසේ කරල බලලම කියන්න වෙන්නේ.  ඉටෙම් එකේ පෙනුම ගූඩ් දෙලිවෙර්ය් කල ඉල්ම්න්ටම. ඨ්ක උ දරළ් තක් උ සෛලෙර්💗💕,,Sinhala_in_English,electronic
4683,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,අයේ යිතින් ගන්න ගනට සිපිරියක් සුද්දා කඩෙකින්වත් මෙ වගේ එකක් මෙච්චර අඩුවට හම්බෙන්නැ බන්ඩෙත් සුපිරි චුට්ටක් ස්ලො ෆස්ට් ජජින් නැ එඋනට වරදක් නැ වෙන්න ඔනේ වැඩෙ වෙනවා,අයේ යිතින් ගන්න ගනට සිපිරියක් සුද්දා කඩෙකින්වත් මෙ වගේ එකක් මෙච්චර අඩුවට හම්බෙන්නැ බන්ඩෙත් සුපිරි චුට්ටක් ස්ලො ෆස්ට් ජජින් නැ එඋනට වරදක් නැ වෙන්න ඔනේ වැඩෙ වෙනවා,,Pure_Sinhala,electronic
4684,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,මේක මගේ 4 වෙනි ඕඩර් එක පළවෙනි එක දැම්මෙ 2024 පෙබරවාරි වල ඒකත් තාම හොදට වැඩ.එකක් දැම්මෙ යාලුවෙකුට ඒකත් හොදට වැඩ.අනිත් දෙකත් හොදට වැඩ. මෙ ගානට පට්ටම ලාබයි. පවර් බෑන්ක් එක සම්පූර්ණ චාන් වෙන්නනම් පැය පහක් විතර යනව හැබැයි  බය නැතුව ගන්න.,මේක මගේ 4 වෙනි ඕඩර් එක පළවෙනි එක දැම්මෙ 2024 පෙබරවාරි වල ඒකත් තාම හොදට වැඩ.එකක් දැම්මෙ යාලුවෙකුට ඒකත් හොදට වැඩ.අනිත් දෙකත් හොදට වැඩ. මෙ ගානට පට්ටම ලාබයි. පවර් බෑන්ක් එක සම්පූර්ණ චාන් වෙන්නනම් පැය පහක් විතර යනව හැබැයි  බය නැතුව ගන්න.,,Pure_Sinhala,electronic
4685,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",4,දවස් 2න් ආවා.. 🥰 Deliver කරන අයියා මාර හොදයි😍 Good condition 🪄 පාවිච්චි කරල තමා විස්තර කියන්න පුලුවන්❤️,දවස් 2න් ආවා.. 🥰 Deliver කරන අයියා මාර හොදයි😍 Good condition 🪄 පාවිච්චි කරල තමා විස්තර කියන්න පුලුවන්❤️,,Pure_Sinhala,electronic
4686,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,අද මගේ order එක හම්බුනා🥰 දවස්  3k4 k යද්දී order හම්බුනා.. ගොඩක් හොදට packing කරලා එහෙම තිබුන🥰Delivery එකත් හිතුවට වඩා fast😍Thankyou seller❤️ මේක use කරලා ටික දවසකින් update එකක් දාන්නම් කොහොමද කියල😍,අද මගේ order එක හම්බුනා🥰 දවස්  3k4 k යද්දී order හම්බුනා.. ගොඩක් හොදට packing කරලා එහෙම තිබුන🥰Delivery එකත් හිතුවට වඩා fast😍Thankyou seller❤️ මේක use කරලා ටික දවසකින් update එකක් දාන්නම් කොහොමද කියල😍,,Pure_Sinhala,electronic
4687,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,අවුලක් නෑ හොදයි හොදට චාර්ජ් වෙනවා හැබැයි type c to c නම් වැඩ කරන්නෙ නෑ ඒක input port එකක් කියලා දැනගත්තෙ මන් ගත්තට පස්සෙ🥲💗 වෙන කිසිම අවුලක් නෑ දැනට🙈💗 රු.1400ට ගොඩක් වටින product එකක්❤️‍🔥,අවුලක් නෑ හොදයි හොදට චාර්ජ් වෙනවා හැබැයි type c to c නම් වැඩ කරන්නෙ නෑ ඒක input port එකක් කියලා දැනගත්තෙ මන් ගත්තට පස්සෙ🥲💗 වෙන කිසිම අවුලක් නෑ දැනට🙈💗 රු.1400ට ගොඩක් වටින product එකක්❤️‍🔥,,Pure_Sinhala,electronic
4688,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,හොඳයි... බලන්න ඕන තව ඉස්සරහට තමයි කොහොමද කියලා.. දැනට නම් අවුලක් නෑ.. හොඳයි.. ❤️ හැබැයි බොක්ස් එක තමයි පොඩ්ඩක් ඩැමේජ් වෙලා තිබුණෙ.. එච්චරයි ..,හොඳයි... බලන්න ඕන තව ඉස්සරහට තමයි කොහොමද කියලා.. දැනට නම් අවුලක් නෑ.. හොඳයි.. ❤️ හැබැයි බොක්ස් එක තමයි පොඩ්ඩක් ඩැමේජ් වෙලා තිබුණෙ.. එච්චරයි ..,,Pure_Sinhala,electronic
4689,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,"ඕඩර් එක එන්න නම් ටිකක් පරක්කු වුනා 🥲💔 , ඒ වුනාට බඩු සුපිරි 💗✨️ බය නැතුව ගන්න , box එකේ තියන විදියටම 10000mah බැටරි එකක් තියෙන්නේ 🗿 ෆෝන් එක ෆුල් 2පාරක් චාර්ජ් කරන්න පුලුවන් ✨️🔥","ඕඩර් එක එන්න නම් ටිකක් පරක්කු වුනා 🥲💔 , ඒ වුනාට බඩු සුපිරි 💗✨️ බය නැතුව ගන්න , box එකේ තියන විදියටම 10000mah බැටරි එකක් තියෙන්නේ 🗿 ෆෝන් එක ෆුල් 2පාරක් චාර්ජ් කරන්න පුලුවන් ✨️🔥",,Pure_Sinhala,electronic
4690,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,මේ ගත්තා 4 වෙනි එක. බය නැතුව ගන්න. අවුරුදු දෙකක් තිස්සේ දැන් පාවිච්චි කරන්නේ මේ brand එකේ power bank.,මේ ගත්තා 4 වෙනි එක. බය නැතුව ගන්න. අවුරුදු දෙකක් තිස්සේ දැන් පාවිච්චි කරන්නේ මේ brand එකේ power bank.,,Pure_Sinhala,electronic
4691,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,ගොඩක් හොදය්.davas deken ava.ganna aya ganna vasiyak thamai 🥰🥰🥰🥰 mama thava ekak danna oni vasiyak supiri 🥰🥰 hodata pack karala thiyenava..,ගොඩක් හොදය්.davas deken ava.ganna aya ganna vasiyak thamai 🥰🥰🥰🥰 mama thava ekak danna oni vasiyak supiri 🥰🥰 hodata pack karala thiyenava..,,Pure_Sinhala,electronic
4692,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",4,ඕඩර් කලේ 12/10 හවස ..12/11 දවල් වෙද්දිම අවා .සුපිරියටම තිබ්බා දවසක්වත් යන්න කලින් ඕඩරේ හම්බුනා   powerbank එක දැනටනම්.හොදටම හොදයි,ඕඩර් කලේ 12/10 හවස ..12/11 දවල් වෙද්දිම අවා .සුපිරියටම තිබ්බා දවසක්වත් යන්න කලින් ඕඩරේ හම්බුනා   powerbank එක දැනටනම්.හොදටම හොදයි,,Pure_Sinhala,electronic
4693,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,පවර් බෑන්ක් එක හිතුවට වඩා ගොඩක් හොදයි. charging speed එකත් කියන්න තරම් අව්ලක් නෑ. ගත්ත ගානට වටිනවා. 10000mah capacity එකම තියේ වගේ. recommond කරන්න පුලුවන් product එකක් 🔥♥️,පවර් බෑන්ක් එක හිතුවට වඩා ගොඩක් හොදයි. charging speed එකත් කියන්න තරම් අව්ලක් නෑ. ගත්ත ගානට වටිනවා. 10000mah capacity එකම තියේ වගේ. recommond කරන්න පුලුවන් product එකක් 🔥♥️,,Pure_Sinhala,electronic
4694,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,delivary එක දාල දවස් 2කකින් හම්බ උනා😍packing එකනම් මීට වඩා පොඩ්ඩක් හොදට කරලා එවන්න තිබුනා..ඒත් අවුලක් නෑ box එකට කිසිම හානියක් වෙලා තිබ්බේ නෑ...power bank එක හොද qulity එකේ තිබ්බා...මගෙ 4න් එකේ 3000mAh battry එකක් තියෙන්නේ...දැනට 2පාරක් චාජ් කලා 59% - 100% වෙනකන් වගේ..කිසිම අවුලක් නැති product එකක් බය නැතුව oder කරන්න😍😍❤️❤️,delivary එක දාල දවස් 2කකින් හම්බ උනා😍packing එකනම් මීට වඩා පොඩ්ඩක් හොදට කරලා එවන්න තිබුනා..ඒත් අවුලක් නෑ box එකට කිසිම හානියක් වෙලා තිබ්බේ නෑ...power bank එක හොද qulity එකේ තිබ්බා...මගෙ 4න් එකේ 3000mAh battry එකක් තියෙන්නේ...දැනට 2පාරක් චාජ් කලා 59% - 100% වෙනකන් වගේ..කිසිම අවුලක් නැති product එකක් බය නැතුව oder කරන්න😍😍❤️❤️,,Pure_Sinhala,electronic
4695,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,"මේ මම ගත්ත දෙවෙනි  එක.කිසිම අවුලක් නෑ ගෙවන ගානට වටිනවා.එකම අවුල පවර් බෑන්ක් එක චාජ් වෙන්න ගොඩක් වෙලා යනවා.ඕඩර් කරලා දවස් දෙකෙන් ආවා.thanks daraz,thanks seller.","මේ මම ගත්ත දෙවෙනි  එක.කිසිම අවුලක් නෑ ගෙවන ගානට වටිනවා.එකම අවුල පවර් බෑන්ක් එක චාජ් වෙන්න ගොඩක් වෙලා යනවා.ඕඩර් කරලා දවස් දෙකෙන් ආවා.thanks daraz,thanks seller.",,Pure_Sinhala,electronic
4696,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,මම ගොඩක් power banks පාවිච්චි කරලා තියෙනවා. ඒත් මට ඕන කරන පොඩි ස්පීකර් දෙකකට පවර් දෙන්න ඒවට බැරි වුණා. ඒවා ටික වෙලාවකින් off වෙනවා (පවර් ගන්නෙ අඩුවෙන් නිසා ස්පීකර්ස් දෙක ඩිටෙක්ට් වෙන්නෑ) ඒත් මේකෙ එහෙම අවුලක් නෑ. මගේ requirement එකට හොඳටම සෙට් වුණේ මේක.,මම ගොඩක් power banks පාවිච්චි කරලා තියෙනවා. ඒත් මට ඕන කරන පොඩි ස්පීකර් දෙකකට පවර් දෙන්න ඒවට බැරි වුණා. ඒවා ටික වෙලාවකින් off වෙනවා (පවර් ගන්නෙ අඩුවෙන් නිසා ස්පීකර්ස් දෙක ඩිටෙක්ට් වෙන්නෑ) ඒත් මේකෙ එහෙම අවුලක් නෑ. මගේ requirement එකට හොඳටම සෙට් වුණේ මේක.,,Pure_Sinhala,electronic
4697,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,Power bank ek chrge wenn tikk wadi welwk ynw.  Hby meek fast charging. Phone ek chrg wenw ikmnt Gant wtinw ❤️,පොවෙර් බංක එක ච්ර්ගේ වෙන්න් ටිකක් වැඩි වෙලවක් ය්න්ව්.  හ්බ්ය් මීක් ෆස්ට් චර්ගින්ග්. ෆොනේ එක චර් වෙන්ව ඉක්ම්න්ට් ගන්ට් ව්ටින්ව් ❤️,,Sinhala_in_English,electronic
4698,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,මේක ඇත්තටම සුපිරියි 😫❤️. 5000mAH phone එක දෙපාරක් full charge කරන්න පුලුවන්. බය නැතුව ගන්න කිසි අව්ලක් නෑ. දවසකට කලින් delivery කරා. හොද customer service එකක් දෙනවා. delivery ආපු කෙනත් හොදයි 🙂💗,මේක ඇත්තටම සුපිරියි 😫❤️. 5000mAH phone එක දෙපාරක් full charge කරන්න පුලුවන්. බය නැතුව ගන්න කිසි අව්ලක් නෑ. දවසකට කලින් delivery කරා. හොද customer service එකක් දෙනවා. delivery ආපු කෙනත් හොදයි 🙂💗,,Pure_Sinhala,electronic
4699,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,කියන්න වචන නැ සුපිරි ඉතිම් sellerthe හොදයි chat කරනවා දවස් 3 න් මට ලැබුනා order ඵක කියන්න අවුලක් නැ ගන්න ගානට සාදාරනයි  100% recommend  💯😌💖,කියන්න වචන නැ සුපිරි ඉතිම් sellerthe හොදයි chat කරනවා දවස් 3 න් මට ලැබුනා order ඵක කියන්න අවුලක් නැ ගන්න ගානට සාදාරනයි  100% recommend  💯😌💖,,Pure_Sinhala,electronic
4700,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,"ඕර්ඩර් නම් ඕර්ඩර්. ආයෙ කියන්න කිසිම අඩුවක් නෑ. Agent මහත්තයගෙන් ප්‍රශ්නයක් ඇහුව ගමන් Inbox එකට මැසේජ් කරල හරිම පැහැදිලිව කියල දෙනව.රිප්ලයි කරනව. ඇත්තටම වටිනව ගෙවන ගාණට වැඩියෙන්. ඕනම කෙනෙක්ට කියනව. බයනැතුව ගන්න. විශ්වාසවන්ත සේවාවක් දෙන කෙනෙක්. ඇත්තටම නියමයි. බොහොම ස්තූති Daraz. බොහෝම ස්තූති Agent......  Orders are worth taking here again.  There's nothing wrong with saying it again.  As soon as you ask the agent a question, he will send a message to the inbox and tell you very clearly.  Really worth more than what you pay for.  Tell anyone.  Take it without fear.  A reliable service provider.  Really great.  Thank you very much Daraz.  Thank you very much Agent.","ඕර්ඩර් නම් ඕර්ඩර්. ආයෙ කියන්න කිසිම අඩුවක් නෑ. Agent මහත්තයගෙන් ප්‍රශ්නයක් ඇහුව ගමන් Inbox එකට මැසේජ් කරල හරිම පැහැදිලිව කියල දෙනව.රිප්ලයි කරනව. ඇත්තටම වටිනව ගෙවන ගාණට වැඩියෙන්. ඕනම කෙනෙක්ට කියනව. බයනැතුව ගන්න. විශ්වාසවන්ත සේවාවක් දෙන කෙනෙක්. ඇත්තටම නියමයි. බොහොම ස්තූති Daraz. බොහෝම ස්තූති Agent......  Orders are worth taking here again.  There's nothing wrong with saying it again.  As soon as you ask the agent a question, he will send a message to the inbox and tell you very clearly.  Really worth more than what you pay for.  Tell anyone.  Take it without fear.  A reliable service provider.  Really great.  Thank you very much Daraz.  Thank you very much Agent.",,Pure_Sinhala,electronic
4701,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,"සුපිරියක් මන් ඔඩර් කරෙ 10,000mAh එකක් එත් මට එවලා තියෙන්නෙ 20,000mAh එකක් මෙක නම් මරු 😍❤️😁 වාසනව. වාසනාව","සුපිරියක් මන් ඔඩර් කරෙ 10,000mAh එකක් එත් මට එවලා තියෙන්නෙ 20,000mAh එකක් මෙක නම් මරු 😍❤️😁 වාසනව. වාසනාව",,Pure_Sinhala,electronic
4702,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,හොඳ product එක. අවුලක් නෑ. Battery Mah10000 තියනවා.fast charge ne ebai 1450/=giya ඔය ගාණට paadu ne light බර 👍👍👍👍👍✌️❤️,හොඳ product එක. අවුලක් නෑ. Battery Mah10000 තියනවා.fast charge ne ebai 1450/=giya ඔය ගාණට paadu ne light බර 👍👍👍👍👍✌️❤️,,Pure_Sinhala,electronic
4703,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,ikmanin oder eka awa.aththatatma godak hodai power bank eka.hithe podi bayakin oder kale eth aththatama godak hodai,ඉක්මනින් ඔදෙර් එක අව.අත්තටට්ම ගොඩක් හොදි පොවෙර් බංක එක.හිතේ පොඩි බයකින් ඔදෙර් කලේ එත් ඇත්තටම ගොඩක් හොදි,,Sinhala_in_English,electronic
4704,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,good product 💗. මගේ device eka google pixel 4xl. 100% චාජ් කරලා තව පාරක් 80% චාජ් කරන්න පුලාන්. හොදට පැක් කරලා ලස්සනට එවලා තිබ්බා. බය නැතුව ගන්න..♨️,good product 💗. මගේ device eka google pixel 4xl. 100% චාජ් කරලා තව පාරක් 80% චාජ් කරන්න පුලාන්. හොදට පැක් කරලා ලස්සනට එවලා තිබ්බා. බය නැතුව ගන්න..♨️,,Pure_Sinhala,electronic
4705,"ASPOR Power bank 10000mah , Aspor A323 Power Bank 10000 mAh / 2 Input 2 Output","Rs. 4,999",5,කියන්න තරම් වරදක් නම් නෑ තාම.pkg  එක සීල් වෙලානම් තිබ්බෙ නෑ😒. දවස් දෙකෙන් ආවා හැබැයි😊 Charging portnm luess phone ek hariyt charge wenne na 😒 Buget ekata set wenama power bank ekk habai,කියන්න තරම් වරදක් නම් නෑ තාම.pkg  එක සීල් වෙලානම් තිබ්බෙ නෑ😒. දවස් දෙකෙන් ආවා හැබැයි😊 Charging portnm luess phone ek hariyt charge wenne na 😒 Buget ekata set wenama power bank ekk habai,,Pure_Sinhala,electronic
