sentence_id,product_name,price,rating,review,cleaned_review,aspect_sentiment_annotation,review_type,category
1584,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,"Need time to test the product well, so I will give feedback in two weeks. So far, the ingredients are non-comedogenic, which means it's safe for people with acne-prone skin. The product has a nice citrus smell that is refreshing but not too strong.  I like the lightweight texture, it absorbs quickly and doesn't leave my skin greasy. I will watch for any changes in my skin over the next two weeks and will update my review then.  Overall, I think this product has potential, and I would recommend it to anyone looking for a safe and pleasant skincare option.",නීඩ් ටීමේ ටො ටෙස්ට් තේ ප්රෝදුච්ට් වෙල්ල්,,Sinhala_in_English,skincare
1585,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,packing හොදම නෑ.. ආරක්ෂිතව pack කරල නෑ .. අනික box එක පරණ පාටයි.. very disappointed for packing.,packing හොදම නෑ.. ආරක්ෂිතව pack කරල නෑ .. අනික box එක පරණ පාටයි.. very disappointed for packing.,,Pure_Sinhala,skincare
1586,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,ඇත්තටම ගොඩක්  හොදයි.  සුවදත් හරිම refreshing. ඒ වගේම delivery එකත් fast . highly recommend.,ඇත්තටම ගොඩක්  හොදයි.  සුවදත් හරිම refreshing. ඒ වගේම delivery එකත් fast . highly recommend.,,Pure_Sinhala,skincare
1587,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,fast delivery safe packing friendly delivery service thank you daraz,ෆස්ට් දෙලිවෙර්ය් සෆේ පච්කින්ග් ෆ්රිඑල්ය දෙලිවෙර්ය් සේර්විචේ තැනක් යෞ දරළ්,,Sinhala_in_English,skincare
1588,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,packing is good ur product is very usefull and affordable  price,පච්කින්ග් ඉස ගූඩ් උර ප්රෝදුච්ට් ඉස වෙර්ය් උසේෆුල්ල් ආණ්ඩ ඇෆ්ෆොර්දබ්ලේ  ප්රිචේ,,Sinhala_in_English,skincare
1589,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,best serum...quick absorb..smooth texture and calm fregrance❤️🥰,බෙස්ට් සෙරුම්...කුඉක්ක අබ්සොර්බ්..ස්මූත් තෙෂ්තුරෙ ආණ්ඩ චාල්ම් ෆ්රෙග්‍රන්චේ❤️🥰,,Sinhala_in_English,skincare
1590,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,Buy 2 get 1 free nisa order eka demme. Hambune 2k witarai 🙃,බුය් 2 ගේට් 1 ෆ්‍රී නිසා ඔර්දෙර් එක දෙම්මේ. හම්බුනේ 2ක් විටරි 🙃,,Sinhala_in_English,skincare
1591,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,fast delivery but box eka nm kalin kadala wage kiyl penne,ෆස්ට් දෙලිවෙර්ය් බුට් බොෂ් එක නම් කලින් කලා වගේ කියල් පෙන්නේ,,Sinhala_in_English,skincare
1592,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,fast delivery💝 can't wait to see the results😍,ෆස්ට් දෙලිවෙර්ය්💝 චාන්'ට විට් ටො සී තේ රෙසුල්ට්ස්😍,,Sinhala_in_English,skincare
1593,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,Fast delivery  Safe packing  Good product☺️,ෆස්ට් දෙලිවෙර්ය්  සෆේ පච්කින්ග්  ගූඩ් ප්රෝදුච්ට්☺️,,Sinhala_in_English,skincare
1594,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,I don't see any results so still using,ඉ දොන්'ට සී අන්‍ය රෙසුල්ට්ස් සෝ ස්ටිල්ල් උසින්,,Sinhala_in_English,skincare
1595,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,thank you darazz  odaer eka awaaa 🥰❤️,තැනක් යෞ දරළ්ළ  ඔදෙර් එක අවාඅ 🥰❤️,,Sinhala_in_English,skincare
1596,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,"good, thank you daraz, well packing",ගූඩ්,,Sinhala_in_English,skincare
1597,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,mekanm watinawa... thanks daraz...,මේකනම් වටිනවා... තැන්ක්ස් දරළ්...,,Sinhala_in_English,skincare
1598,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,fast delivery  good thinks🥰,ෆස්ට් දෙලිවෙර්ය්  ගූඩ් තින්ක්ස්🥰,,Sinhala_in_English,skincare
1599,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,No results still using,නො රෙසුල්ට්ස් ස්ටිල්ල් උසින්,,Sinhala_in_English,skincare
1600,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,safely delivered.,සෆෙල්ය් දෙලිවෙරෙඩ්.,,Sinhala_in_English,skincare
1601,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",3,හෙදට තියෙනවා ගානටත් සාදාරනයි වැඩෙ කියන්නෙ ඔඩරෙ දැමිමෙ nov 8 ආවෙ nov 21  එකම අවුල පටිිට දවසක් ගියා එන්න ප්‍රඩක්ටි එක කොලිටි එක අවුලක් නැ Recommend කරනවා,හෙදට තියෙනවා ගානටත් සාදාරනයි වැඩෙ කියන්නෙ ඔඩරෙ දැමිමෙ nov 8 ආවෙ nov 21  එකම අවුල පටිිට දවසක් ගියා එන්න ප්‍රඩක්ටි එක කොලිටි එක අවුලක් නැ Recommend කරනවා,,Pure_Sinhala,skincare
1602,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,"The box was a bit damaged, but product was in tact. The serum is light and not greasy which is good for my combination skin",තේ බොෂ් වස් අ බිට් දමගෙඩ්,,Sinhala_in_English,skincare
1603,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,මන් පාවිච්චි කරන්නෙ දැන් දෙවෙනි බොට්ල් එක. ඇත්තටම ඉක්මනට හමට උරාගන්නවා සීරම් එක . ගොඩක් හොදයි ඔයිලි ස්කින් එකට,මන් පාවිච්චි කරන්නෙ දැන් දෙවෙනි බොට්ල් එක. ඇත්තටම ඉක්මනට හමට උරාගන්නවා සීරම් එක . ගොඩක් හොදයි ඔයිලි ස්කින් එකට,,Pure_Sinhala,skincare
1604,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,vivya vitamin c serum this product use the frist time...😊  sooo i think my skin type to maching product ❤️  thank you soo much...❤️,විව්‍ය විටමින් ච සෙරුම් තිස් ප්රෝදුච්ට් උසේ තේ ෆ්රිස්ට් ටීමේ...😊  සූඕ ඉ තින්ක් මය් ස්කින් ට්ය්පේ ටො මචින්ග් ප්රෝදුච්ට් ❤️  තැනක් යෞ සූ මුච්...❤️,,Sinhala_in_English,skincare
1605,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,"I’ve been using this serum for 4 days, and I can clearly see a difference in my skin. It looks much more radiant and hydrated",ඉ’වේ බීන් උසින් තිස් සෙරුම් ෆොර් 4 ඩයස්,,Sinhala_in_English,skincare
1606,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,me mage 3 weni order eka siram eka nm.niyamai.hodata packing karalath tibba kisima damaged ekak wenne nati wennna ..,මේ මගේ 3 වෙනි ඔර්දෙර් එක සිරම් එක නම්.නියමි.හොදට පච්කින්ග් කරලත් තිබ්බ කිසිම දමගෙඩ් එකක් වෙන්නේ නැටි වෙන්න්න ..,,Sinhala_in_English,skincare
1607,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,This serum is very good snd it’s very thick texture but the smell is not fitting for me allokay,තිස් සෙරුම් ඉස වෙර්ය් ගූඩ් ස්න්ඩ් ඉට’ස වෙර්ය් තිච්ක් තෙෂ්තුරෙ බුට් තේ ස්මෙල්ල් ඉස නොට් ෆිට්ටින්ග් ෆොර් මේ අල්ලොකය්,,Sinhala_in_English,skincare
1608,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,Reveived in Good condition & received amazing discount on 11.11. Packaging is well,එවෙඉවෙද් ඉන් ගූඩ් කොඉතිඔන් &amp; රෙකෙඉවෙද් amazing දිස්චොඋන්ට් ඕන 11.11. පච්කගින්ග් ඉස වෙල්ල්,,Sinhala_in_English,skincare
1609,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,"Good service, delivered quickly and packaged very well.And I love the product.❤️",ගූඩ් සේර්විචේ,,Sinhala_in_English,skincare
1610,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,Meka godak hodai. Skin ekath bright wenewa. Packaging ekath hodata thibba. Best😇,මේක ගොඩක් හොදි. ස්කින් එකත් බ්‍රිඝ්ට් වෙනෙවා. පච්කගින්ග් එකත් හොදට තිබ්බ. බෙස්ට්😇,,Sinhala_in_English,skincare
1611,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,Fast delivery nice product ❤️❤️❤️  ගාපු පලවෙනි දවසෙම හොදයි කියලා තේරුනා 🫶🫶,Fast delivery nice product ❤️❤️❤️  ගාපු පලවෙනි දවසෙම හොදයි කියලා තේරුනා 🫶🫶,,Pure_Sinhala,skincare
1612,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,I gave this to my daughter. She likes this product.Thanks ❤️ Draz,ඉ වේ තිස් ටො මය් දුඝ්ටෙර්. ශේ ලිකෙස් තිස් ප්රෝදුච්ට්.තැන්ක්ස් ❤️ ඩ්රළ්,,Sinhala_in_English,skincare
1613,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,It packed well.i don't know is it good.it comes very fast.,ඉට පච්කෙඩ් වෙල්ල්.ඉ දොන්'ට ක්නොව් ඉස ඉට ගූඩ්.ඉට චොමෙස් වෙර්ය් ෆස්ට්.,,Sinhala_in_English,skincare
1614,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,ගොඩක් හොදයි ඕන කෙනෙක් බය නැතුව ගන්න .හොදට pack කරලා තිබුනා,ගොඩක් හොදයි ඕන කෙනෙක් බය නැතුව ගන්න .හොදට pack කරලා තිබුනා,,Pure_Sinhala,skincare
1615,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,Quality is good.worth for the price.recommend this seller,උඅලිත්ය ඉස ගූඩ්.වොර්ත් ෆොර් තේ ප්රිචේ.රෙචොම්මෙන්ඩ් තිස් සෙල්ලෙර්,,Sinhala_in_English,skincare
1616,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,මේකේ box එකනම් එද්දි damage වෙලා තිබ්බේ..අව්ලක් නැ හොදයි,මේකේ box එකනම් එද්දි damage වෙලා තිබ්බේ..අව්ලක් නැ හොදයි,,Pure_Sinhala,skincare
1617,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,This serum give instant brightness so good and quality,තිස් සෙරුම් ගිවේ ඉන්ස්ටන්ට් බ්‍රිඝ්ට්නෙස්ස් සෝ ගූඩ් ආණ්ඩ කුඅලිත්ය,,Sinhala_in_English,skincare
1618,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,buy 2 get one qwt .dekak aragenath free 1k hmbune nne,බුය් 2 ගේට් ඕනේ ක්ව්ත .දෙකක් අරගෙනත් ෆ්‍රී 1ක් හම්බුනේ න්නේ,,Sinhala_in_English,skincare
1619,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,love this product .good quality with good packaging,ලොවේ තිස් ප්රෝදුච්ට් .ගූඩ් කුඅලිත්ය විත් ගූඩ් පච්කගින්ග්,,Sinhala_in_English,skincare
1620,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,Klin serum ek wge na hodt absorb wenw vitamin c eka,කලින් සෙරුම් එක වගේ න හොද්ට් අබ්සොර්බ් වෙන්ව විටමින් ච එක,,Sinhala_in_English,skincare
1621,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,worth for many super discount for me.i am so hapy❤️,වොර්ත් ෆොර් මන්ය් සුපෙර් දිස්චොඋන්ට් ෆොර් මේ.ඉ අම සෝ හප්ය්❤️,,Sinhala_in_English,skincare
1622,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,packing is very well.  good product ❤️  i like it,පච්කින්ග් ඉස වෙර්ය් වෙල්ල්.  ගූඩ් ප්රෝදුච්ට් ❤️  ඉ ලීකේ ඉට,,Sinhala_in_English,skincare
1623,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,"Nice Packaging, Fast delivery. Highly recommend.",නිචේ පච්කගින්ග්,,Sinhala_in_English,skincare
1624,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,product is good but need to wait for the results,ප්රෝදුච්ට් ඉස ගූඩ් බුට් නීඩ් ටො විට් ෆොර් තේ රෙසුල්ට්ස්,,Sinhala_in_English,skincare
1625,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,ikmanin parsal eka lebuna.pakejin godak hodai,ඉක්මනින් පාර්සල් එක ලේබුන.පැකේජින් ගොඩක් හොදි,,Sinhala_in_English,skincare
1626,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,Best price and good smell.thank you daraz ❤️,බෙස්ට් ප්රිචේ ආණ්ඩ ගූඩ් ස්මෙල්ල්.තැනක් යෞ දරළ් ❤️,,Sinhala_in_English,skincare
1627,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,Perfectly packed no damages or leakages.,පෙර්ෆෙච්ට්ල්ය් පච්කෙඩ් නො දමගේස් ඔර ලේඅකගේස්.,,Sinhala_in_English,skincare
1628,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,Good results can be get by using this...,ගූඩ් රෙසුල්ට්ස් චාන් බේ ගේට් බ්ය් උසින් තිස්...,,Sinhala_in_English,skincare
1629,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,Package was damaged but product is good,පච්කගේ වස් දමගෙඩ් බුට් ප්රෝදුච්ට් ඉස ගූඩ්,,Sinhala_in_English,skincare
1630,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,highly recommended .good packaging 🤍🤍,හිඝ්ල්ය් රෙචොම්මේන්දෙඩ් .ගූඩ් පච්කගින්ග් 🤍🤍,,Sinhala_in_English,skincare
1631,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,thank best products and good seller,තැනක් බෙස්ට් ප්රෝදුච්ට්ස් ආණ්ඩ ගූඩ් සෙල්ලෙර්,,Sinhala_in_English,skincare
1632,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,Packaging is good. Good product,පච්කගින්ග් ඉස ගූඩ්. ගූඩ් ප්රෝදුච්ට්,,Sinhala_in_English,skincare
1633,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,It was a little late .but good,ඉට වස් අ ලිට්ට්ලේ ලටේ .බුට් ගූඩ්,,Sinhala_in_English,skincare
1634,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,good pruduct highly recomended,ගූඩ් ප්රුදුච්ට් හිඝ්ල්ය් රෙචොමෙන්දෙඩ්,,Sinhala_in_English,skincare
1635,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,Box was damaged....🤔🤔😶😶,ඔෂ් වස් දමගෙඩ්....🤔🤔😶😶,,Sinhala_in_English,skincare
1636,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,good free gift eka ko,ගූඩ් ෆ්‍රී ගිෆ්ට් එක කෝ,,Sinhala_in_English,skincare
1637,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,Fast delivery.good,ෆස්ට් දෙලිවෙර්ය්.ගූඩ්,,Sinhala_in_English,skincare
1638,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,wow amazing,වොව් amazing,,Sinhala_in_English,skincare
1639,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,very goood,වෙර්ය් ගූඔඩ්,,Sinhala_in_English,skincare
1640,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",5,hodai,හොදි,,Sinhala_in_English,skincare
1641,Vivya Vitamin C Bright Recharge Serum 30ml,"Rs. 1,200",1,"Smell is so bad,although i use this 3 weeks I didnt get any result",ස්මෙල්ල් ඉස සෝ බද,,Sinhala_in_English,skincare
1642,The Ordinary Niacinamide 10% + Zinc 1% 30ml,"Rs. 5,500",5,10 වෙනිදා ඕඩර් එක දැන්මා. අද හම්බුනා (13 වෙනිදා) . කෝඩ් නම්බර් එක තියෙයි බෝතලේ යට. මට දැනගන්න දෙයක් තියෙයි බෝතලේ සීරම් එක අල්ලන ප්‍රමානෙ අනිත් අයගෙත් මේ ප්‍රමානෙද. මට නිකන් දැක්කම හිතුනෙ බෝතලේට සීරම් එක අල්ලල තියෙන ප්‍රමානෙ මදියි වගෙ.,10 වෙනිදා ඕඩර් එක දැන්මා. අද හම්බුනා (13 වෙනිදා) . කෝඩ් නම්බර් එක තියෙයි බෝතලේ යට. මට දැනගන්න දෙයක් තියෙයි බෝතලේ සීරම් එක අල්ලන ප්‍රමානෙ අනිත් අයගෙත් මේ ප්‍රමානෙද. මට නිකන් දැක්කම හිතුනෙ බෝතලේට සීරම් එක අල්ලල තියෙන ප්‍රමානෙ මදියි වගෙ.,,Pure_Sinhala,skincare
1643,The Ordinary Niacinamide 10% + Zinc 1% 30ml,"Rs. 5,500",5,I got receive this item but I don’t think so this is the original product will update after using this,ඉ ගොට රෙචෙඉවේ තිස් ඉටෙම් බුට් ඉ දොන්’ට තින්ක් සෝ තිස් ඉස තේ ඔරිගීනල් ප්රෝදුච්ට් විල්ල් උප්දටේ ඇෆ්ටෙර් උසින් තිස්,,Sinhala_in_English,skincare
1644,The Ordinary Niacinamide 10% + Zinc 1% 30ml,"Rs. 5,500",5,"Neat and Safety package, Very fast delivery, 100% Accurate product to the description and authentic.  Used The Ordinary original product before so I can say that this product is authentic 👍  safe to buy 👍 reasonable price 👍",නෙඅට් ආණ්ඩ සෆෙට්ය් පච්කගේ,,Sinhala_in_English,skincare
1645,The Ordinary Niacinamide 10% + Zinc 1% 30ml,"Rs. 5,500",5,Received very fast. Still did not use. Make additional review after use. Thank you seller and darz,එකෙඉවෙද් වෙර්ය් ෆස්ට්. ස්ටිල්ල් දිද නොට් උසේ. මැකේ අද්දීටිඔනල් රෙවිඑව් ඇෆ්ටෙර් උසේ. තැනක් යෞ සෙල්ලෙර් ආණ්ඩ දර්ළ,,Sinhala_in_English,skincare
1646,The Ordinary Niacinamide 10% + Zinc 1% 30ml,"Rs. 5,500",5,thank you so much daraz for giving me a original ordinary naicinamide serum...good service and I got it very safety...thank you.,තැනක් යෞ සෝ මුච් දරළ් ෆොර් ගිවින්ග් මේ අ ඔරිගීනල් ඔර්දිනර්ය් නෛචිනමිදේ සෙරුම්...ගූඩ් සේර්විචේ ආණ්ඩ ඉ ගොට ඉට වෙර්ය් සෆෙට්ය්...තැනක් යෞ.,,Sinhala_in_English,skincare
1647,The Ordinary Niacinamide 10% + Zinc 1% 30ml,"Rs. 5,500",5,Asawen order kele.harima sathutui original product ek me ganath ganna labunu ekat..packing eke idanma mata deliver kerna thanat wenakm mahansi una hamotama gdk thnks ♥️♥️♥️ (thnks daraz✨),අසාවෙන් ඔර්දෙර් කෙළේ.හරිම සථුතුඉ ඔරිගීනල් ප්රෝදුච්ට් එක මේ ගැනත් ගන්න ලැබුණු එකට්..පච්කින්ග් එකේ ඉදන්ම මට දෙලිවෙර් කෙරන තැනැත වෙනකම් මහන්සි උන හැමෝටම ගදක් ත්න්ක්ස් ♥️♥️♥️ (ත්න්ක්ස් දරළ්✨),,Sinhala_in_English,skincare
1648,The Ordinary Niacinamide 10% + Zinc 1% 30ml,"Rs. 5,500",5,Quick delivery and the original product. This is my 2nd time purchasing from the seller. Highly recommended.,උඉක්ක දෙලිවෙර්ය් ආණ්ඩ තේ ඔරිගීනල් ප්රෝදුච්ට්. තිස් ඉස මය් 2 ටීමේ පුර්චසින්ග් ෆ්‍රොම් තේ සෙල්ලෙර්. හිඝ්ල්ය් රෙචොම්මේන්දෙඩ්.,,Sinhala_in_English,skincare
1649,The Ordinary Niacinamide 10% + Zinc 1% 30ml,"Rs. 5,500",4,Delivery is fast. Everything looks fine other than the packaging. It seems to be open before. I checked the batch number and that is available on the website. Believe it is an authentic product. Will update after using for a month.,දෙලිවෙර්ය් ඉස ෆස්ට්. එවෙර්ය්තින්ග් ලූකස් ෆිනේ ඔතෙර් තැන තේ පච්කගින්ග්. ඉට සීම්ස් ටො බේ ඔපෙන් බෙෆොරේ. ඉ චෙච්කෙඩ් තේ බට්ච් නුම්බෙර් ආණ්ඩ තත්ව ඉස අවෛලබ්ලේ ඕන තේ වෙබ්සිටේ. බෙලිඑවේ ඉට is an authentic product. Will update after using for a month.,,Sinhala_in_English,skincare
1650,The Ordinary Niacinamide 10% + Zinc 1% 30ml,"Rs. 5,500",4,good and fast delivery thank you daraz....  i don't know product is a authentic or not ...  i will use and give honest review but packaging is really good,ගූඩ් ආණ්ඩ ෆස්ට් දෙලිවෙර්ය් තැනක් යෞ දරළ්....  ඉ දොන්'ට ක්නොව් ප්රෝදුච්ට් ඉස අ ඖථෙන්තික් ඔර නොට් ...  ඉ විල්ල් උසේ ආණ්ඩ ගිවේ හොනෙස්ට් රෙවිඑව් බුට් පච්කගින්ග් ඉස රෙඅල්ල්ය් ගූඩ්,,Sinhala_in_English,skincare
1651,The Ordinary Niacinamide 10% + Zinc 1% 30ml,"Rs. 5,500",5,The product is original. Highly recommended to purchase without scepticism. The package is matte white and the cap is also matte white. So it is the original one. please make sure your package has a 3 to 5 digit code to confirm it is real.   I ordered it yesterday and received it within 24 hours.   Thank you seller.,තේ ප්රෝදුච්ට් ඉස ඔරිගීනල්. හිඝ්ල්ය් රෙචොම්මේන්දෙඩ් ටො පුර්චාසේ විතොඋට් ස්චෙප්ටිචිස්ම්. තේ පච්කගේ ඉස මට්ටේ ව්හිටේ ආණ්ඩ තේ චැප් ඉස අලසෝ මට්ටේ ව්හිටේ. සෝ ඉට ඉස තේ ඔරිගීනල් ඕනේ. ප්ලේඅසේ මැකේ sure your package has a 3 to 5 digit code to confirm it is real.   I ordered it yesterday and received it within 24 hours.   Thank you seller.,,Sinhala_in_English,skincare
1652,The Ordinary Niacinamide 10% + Zinc 1% 30ml,"Rs. 5,500",5,"I ordered The Ordinary Niacinamide serumfrom Daraz, and I’m really happy with the product. It arrived in good condition and was well packed. 🫶🏻❤️ I’ve been using it for a few days now, and it feels light on my skin.  It helps control oil, especially around my T-zone and mouth area, No irritation or breakouts so far. A good serum for oily or combination skin. Happy with my purchase! And very happy with delivery 📌😍10/10",ඉ ඔර්දෙරෙඩ් තේ ඔර්දිනර්ය් නිඅචිනමිදේ සේරුම්ෆ්රොම් ඩරළ්,,Sinhala_in_English,skincare
1653,The Ordinary Niacinamide 10% + Zinc 1% 30ml,"Rs. 5,500",5,Good and original. This is my second order. It’s effective and working reduce my dark spots in my skin,ගූඩ් ආණ්ඩ ඔරිගීනල්. තිස් ඉස මය් සේචොන්ඩ් ඔර්දෙර්. ඉට’ස එෆ්ෆෙච්ටිවේ ආණ්ඩ වොර්කින්ග් රෙදුචේ මය් ඩාර්ක් ස්පෝට්ස් ඉන් මය් ස්කින්,,Sinhala_in_English,skincare
1654,The Ordinary Niacinamide 10% + Zinc 1% 30ml,"Rs. 5,500",5,They delivered a completely wrong item. Communications also not good.  Ordered Niacinamide but they delivered Hyaluronic acid.,තෙය් දෙලිවෙරෙඩ් අ චොම්ප්ලේටෙල්ය් ව්රෝන්ග් ඉටෙම්. චොම්මුනිචාටිඔන්ස් අලසෝ නොට් ගූඩ්.  ඔර්දෙරෙඩ් නිඅචිනමිදේ බුට් තෙය් දෙලිවෙරෙඩ් Hyaluronic අචිඩ්.,,Sinhala_in_English,skincare
1655,The Ordinary Niacinamide 10% + Zinc 1% 30ml,"Rs. 5,500",5,"First of all, I was a little scared to buy beauty products before. Because I thought they were not original products, but then I looked at the customer reviews of this store. Almost everyone said that this is the original.So later I also ordered. I am happy to say that I received this within two days of placing my order. There was no damage. This is the original product. I can also tell you to buy it without any  fear.🙂🥰🥰",ෆිර්ස්ට් ඔෆ් අල්ල,,Sinhala_in_English,skincare
1656,The Ordinary Niacinamide 10% + Zinc 1% 30ml,"Rs. 5,500",5,I was wondering if I should buy this or not..then I bought one..I got good results when I used it..thanks for this..I recommend this.,ඉ වස් වොන්දෙරින්ග් ඉෆ් ඉ ශෝඋල්ඩ් බුය් තිස් ඔර නොට්..තෙන් ඉ බෝඋඝ්ට් ඕනේ..ඉ ගොට ගූඩ් රෙසුල්ට්ස් වහෙන් ඉ උසෙඩ් ඉට..තැන්ක්ස් ෆොර් තිස්..ඉ රෙචොම්මෙන්ඩ් තිස්.,,Sinhala_in_English,skincare
1657,The Ordinary Niacinamide 10% + Zinc 1% 30ml,"Rs. 5,500",5,product eka nam hamba una.delivery eka superb👍.use karla balanawa result kohomada kiyala😌,ප්රෝදුච්ට් එක නම් හම්බ උන.දෙලිවෙර්ය් එක සුපෙර්බ්👍.උසේ කරල බලනවා රෙසුල්ට් කොහොමද කියල😌,,Sinhala_in_English,skincare
1658,The Ordinary Niacinamide 10% + Zinc 1% 30ml,"Rs. 5,500",5,Product looks authentic and was well-packed. Fast delivery too. Happy with the purchase🥰,ප්රෝදුච්ට් ලූකස් ඖථෙන්තික් ආණ්ඩ වස් වෙල්ල්-පච්කෙඩ්. ෆස්ට් දෙලිවෙර්ය් ටෝඕ. හප්ප්ය් විත් තේ පුර්චාසේ🥰,,Sinhala_in_English,skincare
1659,The Ordinary Niacinamide 10% + Zinc 1% 30ml,"Rs. 5,500",5,"I dont no original or not, but i think original product , i think this product Good.",ඉ ඩෝන්ට් නො ඔරිගීනල් ඔර නොට්,,Sinhala_in_English,skincare
1660,The Ordinary Niacinamide 10% + Zinc 1% 30ml,"Rs. 5,500",5,fast delivery thanks to seller and daraz  just started to use hope for best results,ෆස්ට් දෙලිවෙර්ය් තැන්ක්ස් ටො සෙල්ලෙර් ආණ්ඩ දරළ්  ජුස්ට් ස්ටර්ටෙඩ් ටො උසේ හොපේ ෆොර් බෙස්ට් රෙසුල්ට්ස්,,Sinhala_in_English,skincare
1661,The Ordinary Niacinamide 10% + Zinc 1% 30ml,"Rs. 5,500",5,good packing 👍 friendly seller 👍 fast delivery service 🚚  original product 🤝,ගූඩ් පච්කින්ග් 👍 ෆ්රිඑල්ය සෙල්ලෙර් 👍 ෆස්ට් දෙලිවෙර්ය් සේර්විචේ 🚚  ඔරිගීනල් ප්රෝදුච්ට් 🤝,,Sinhala_in_English,skincare
1662,The Ordinary Niacinamide 10% + Zinc 1% 30ml,"Rs. 5,500",5,"this is an original ordinary prouct, actually I have got good results ✊🏻",තිස් ඉස අන් ඔරිගීනල් ඔර්දිනර්ය් ප්රෝඋච්ට්,,Sinhala_in_English,skincare
1663,The Ordinary Niacinamide 10% + Zinc 1% 30ml,"Rs. 5,500",5,I received the serum within 4 days. It was in good condition.,ඉ රෙකෙඉවෙද් තේ සෙරුම් විතින් 4 ඩයස්. ඉට වස් ඉන් ගූඩ් කොඉතිඔන්.,,Sinhala_in_English,skincare
